time_stamp,volt,curr,pf,mul
1559529811008,121.3,0.05271,0.539,3.446216697
1559529811054,121.3,0.05271,0.539,3.446216697
1559529811100,121.3,0.05271,0.539,3.446216697
1559529811145,121.3,0.05271,0.539,3.446216697
1559529811209,121.3,0.05303,0.536,3.447840904
1559529811253,121.3,0.05303,0.536,3.447840904
1559529811299,121.3,0.05303,0.536,3.447840904
1559529811345,121.3,0.05303,0.536,3.447840904
1559529811408,121.3,0.05274,0.539,3.448178118
1559529811454,121.3,0.05274,0.539,3.448178118
1559529811501,121.3,0.05274,0.539,3.448178118
1559529811548,121.3,0.05274,0.539,3.448178118
1559529811608,121.3,0.05264,0.54,3.44802528
1559529811654,121.3,0.05264,0.54,3.44802528
1559529811701,121.3,0.05264,0.54,3.44802528
1559529811747,121.3,0.05264,0.54,3.44802528
1559529811808,121.3,0.05254,0.541,3.447848182
1559529811854,121.3,0.05254,0.541,3.447848182
1559529811900,121.3,0.05254,0.541,3.447848182
1559529811946,121.3,0.05254,0.541,3.447848182
1559529812008,121.3,0.05257,0.54,3.44344014
1559529812053,121.3,0.05257,0.54,3.44344014
1559529812120,121.3,0.05257,0.54,3.44344014
1559529812166,121.3,0.05257,0.54,3.44344014
1559529812213,121.3,0.05287,0.539,3.456677609
1559529812259,121.3,0.05287,0.539,3.456677609
1559529812305,121.3,0.05287,0.539,3.456677609
1559529812351,121.3,0.05287,0.539,3.456677609
1559529812408,121.3,0.05286,0.539,3.456023802
1559529812454,121.3,0.05286,0.539,3.456023802
1559529812500,121.3,0.05286,0.539,3.456023802
1559529812546,121.3,0.05286,0.539,3.456023802
1559529812607,121.3,0.053,0.537,3.4523193
1559529812653,121.3,0.053,0.537,3.4523193
1559529812698,121.3,0.053,0.537,3.4523193
1559529812745,121.3,0.053,0.537,3.4523193
1559529812808,121.3,0.05324,0.537,3.467952444
1559529812854,121.3,0.05324,0.537,3.467952444
1559529812900,121.3,0.05324,0.537,3.467952444
1559529812946,121.3,0.05324,0.537,3.467952444
1559529813008,121.3,0.05302,0.54,3.47291604
1559529813055,121.3,0.05302,0.54,3.47291604
1559529813101,121.3,0.05302,0.54,3.47291604
1559529813147,121.3,0.05302,0.54,3.47291604
1559529813208,121.3,0.05357,0.537,3.489448017
1559529813254,121.3,0.05357,0.537,3.489448017
