cache-misses,instructions,power
1574583.52,117348149.56,4.10
1575298.59,117364635.69,4.10
1576014.30,117381136.50,4.10
1576712.37,117397230.59,4.10
1577829.35,117524610.73,4.11
1581114.86,117925370.51,4.11
1583371.95,118200685.04,4.11
1585627.80,118475849.07,4.11
1589335.44,118801843.94,4.13
1598084.07,119460711.49,4.13
1604208.80,119921971.02,4.13
1612275.06,120529448.72,4.13
1609808.38,120337823.52,4.09
1596649.16,119326737.60,4.09
1587341.59,118611592.76,4.09
1577785.64,117877362.89,4.09
1574246.07,117583259.49,4.10
1574913.35,117561413.49,4.10
1575377.06,117546232.37,4.10
1575840.33,117531065.34,4.10
1575968.89,117502390.70,4.10
1575669.49,117432664.79,4.10
1575462.70,117384507.72,4.10
1575255.68,117336294.59,4.10
1574670.75,117312926.10,4.09
1573069.24,117315508.81,4.09
1571547.53,117317962.84,4.09
1570421.40,117319778.92,4.09
1574018.39,117622910.45,4.14
1585894.59,118567902.21,4.14
1593931.00,119207360.76,4.14
1601954.79,119845815.12,4.14
1611711.21,120622135.24,4.11
1608827.80,120347149.20,4.11
1594582.48,119058524.21,4.11
1584608.31,118156264.94,4.11
1580696.45,117775607.23,4.16
1584404.59,118023080.57,4.16
1587011.75,118197077.03,4.16
1589614.27,118370763.67,4.16
1592574.74,118603283.99,4.14
1585835.70,118297281.67,4.14
1580742.20,118065998.99,4.14
1578344.14,117981682.00,4.17
1577592.85,118030035.19,4.17
1577064.99,118064008.42,4.17
1576532.49,118098280.58,4.17
1588613.76,119331617.02,4.23
1636585.25,124010623.73,4.23
1672423.25,127506162.59,4.23
1708367.35,131012051.54,4.23
1720269.24,132702556.43,4.24
1696650.76,132226672.01,4.24
1674808.25,131786571.40,4.24
1657430.57,131436431.70,4.24
1650106.18,131147159.83,4.10
1646653.81,130511951.52,4.10
1644035.47,130030199.09,4.10
1641432.18,129551214.76,4.10
1638002.00,128920088.72,4.09
1635392.94,128440044.42,4.09
1632787.90,127960737.28,4.09
1630171.66,127479371.21,4.09
1626649.81,126831379.79,4.09
1624047.43,126352563.22,4.09
1621445.49,125873828.00,4.09
1618849.34,125396157.82,4.09
1615324.77,124747665.66,4.10
1612719.38,124268294.96,4.10
1607960.13,123392632.39,4.10
1605368.33,122915762.91,4.10
1602765.39,122436842.13,4.12
1600170.72,121959443.93,4.12
1597583.10,121483344.64,4.12
1594974.38,121003361.35,4.12
1592372.73,120524679.51,4.08
1589771.21,120046020.54,4.08
1587167.08,119566881.16,4.08
1584564.41,119088011.21,4.08
1581395.15,118504893.67,4.09
1578840.64,118034884.72,4.09
1576236.72,117555786.01,4.09
1578920.08,117783222.86,4.09
1571982.17,117314630.23,4.08
1569775.65,117553098.07,4.08
1568832.05,117655076.69,4.08
1567038.91,118000680.42,4.09
1562505.79,119072767.28,4.09
1559211.30,119851915.20,4.09
1555939.61,120625672.28,4.09
1527290.62,124732894.11,4.10
1429400.09,138183195.77,4.10
1358160.72,147971588.33,4.10
1287009.73,157747837.07,4.10
1241748.60,163423915.28,4.07
1235847.45,162236777.03,4.07
1231540.65,161370377.29,4.07
1227251.22,160507469.34,4.07
1222706.27,159806526.56,4.06
1221400.85,160068728.10,4.06
1220623.65,160224833.02,4.06
1220024.54,160329825.03,4.06
1219766.90,160322978.00,4.06
1219575.09,160317880.36,4.06
1219383.03,160312776.06,4.06
1219296.45,160308645.88,4.05
1219428.86,160305332.07,4.05
1219524.58,160302936.51,4.05
1219621.79,160300503.82,4.05
1223502.58,160003928.67,4.05
1237932.48,158890079.92,4.05
1248536.32,158071565.92,4.05
1259407.93,157232383.07,4.05
1319101.54,151122837.77,4.14
1449240.38,137188003.39,4.14
1530353.96,128502630.86,4.14
1595931.91,121379572.04,4.14
1592838.26,120454082.90,4.08
1589996.02,119603806.59,4.08
1587151.65,118752889.55,4.08
1584304.63,117901182.89,4.08
1583475.08,117771965.65,4.09
1582250.23,117799400.74,4.09
1581383.23,117818820.17,4.09
1580515.73,117838251.01,4.09
1579772.14,117853472.09,4.08
1579092.95,117861296.45,4.08
1578261.70,117870872.64,4.08
1577711.14,117877215.15,4.08
1579572.04,117774754.35,4.08
1586099.09,117428089.49,4.08
1590617.55,117188104.41,4.08
1595044.31,116952989.89,4.08
1593663.96,117420928.12,4.13
1580698.91,119638143.61,4.13
1570998.37,121297078.58,4.13
1561238.26,122966201.56,4.13
1553583.15,124038684.50,4.10
1549963.05,123736431.26,4.10
1547264.35,123511107.51,4.10
1544547.15,123284239.62,4.10
1542428.85,123119610.53,4.10
1540756.79,123061781.13,4.10
1540001.59,123035662.07,4.10
1539412.75,123008517.26,4.10
1539277.07,122977734.51,4.10
1539176.67,122954956.49,4.10
1539077.02,122932347.60,4.10
1539019.78,122879730.69,4.11
1539027.07,122719547.23,4.11
1539032.56,122598886.79,4.11
1539037.93,122480753.71,4.11
1543192.86,122764786.80,4.15
1560061.36,124282350.52,4.15
1572837.62,125431758.85,4.15
1585919.94,126608702.55,4.15
1584164.16,126535600.22,4.10
1560986.30,124639642.31,4.10
1548280.70,123600319.39,4.10
1539326.40,122871654.84,4.10
1538830.96,122847276.16,4.10
1538452.19,122828638.81,4.10
1538071.77,122809920.20,4.10
1537805.30,122794463.58,4.09
1537861.71,122787293.87,4.09
1537905.05,122781784.49,4.09
1537948.60,122776248.95,4.09
1538097.68,122783918.18,4.09
1538585.80,122832283.08,4.09
1539069.33,122880192.30,4.09
1539445.54,122917469.37,4.09
1543992.96,123260399.84,4.15
1559602.82,124424930.00,4.15
1570951.29,125271551.32,4.15
1582126.63,126105255.86,4.15
1585009.51,126324344.26,4.09
1569730.12,125201607.54,4.09
1558028.86,124341794.46,4.09
1546314.89,123481046.89,4.09
1538650.67,122914303.61,4.10
1542723.45,123198022.39,4.10
1545855.51,123416208.88,4.10
1548989.90,123634557.32,4.10
1550497.22,123735727.82,4.10
1546270.29,123421675.74,4.10
1543011.38,123179545.63,4.10
1540219.17,122972090.07,4.10
1538938.56,122880966.33,4.10
1538093.71,122835586.75,4.10
1537443.05,122800638.16,4.10
1536786.36,122765365.63,4.10
1539385.18,122962561.58,4.15
1555306.49,124110280.95,4.15
1568076.99,125030867.68,4.15
1580857.65,125952186.27,4.15
1587192.58,126401553.33,4.10
1572009.50,125274180.42,4.10
1560222.48,124398971.14,4.10
1548412.95,123522090.73,4.10
1538829.40,122810702.43,4.10
1538618.19,122796030.37,4.10
1538397.29,122780685.62,4.10
1538231.17,122769146.45,4.10
1537970.67,122766373.96,4.10
1537135.90,122783046.87,4.10
1536472.76,122796291.58,4.10
1535812.73,122809474.44,4.10
1535436.55,122816049.23,4.10
1536097.17,122798474.62,4.10
1536614.13,122784721.72,4.10
1537133.19,122770913.10,4.10
1474076.81,122865171.45,4.09
1171953.55,123367676.49,4.09
933322.58,123764578.29,4.09
694925.19,124161091.59,4.09
477758.90,124179152.60,3.93
338920.89,122814017.72,3.93
146510.00,120922123.60,3.93
33935.53,119815226.96,3.93
29669.56,119202481.35,3.93
52947.47,117594504.59,3.93
68913.68,116491601.00,3.93
84934.62,115384916.79,3.93
93156.41,115148708.74,3.93
98828.61,116260509.08,3.93
103253.71,117127867.76,3.93
107672.00,117993892.95,3.93
107126.50,116944817.31,3.93
86807.36,108324000.62,3.93
70400.66,101363117.49,3.93
53959.14,94387463.82,3.93
41023.88,90488129.93,4.18
44707.03,101296651.25,4.18
46920.60,107792535.81,4.18
49063.77,114081839.35,4.18
48928.95,117795054.21,3.99
45372.98,123629411.83,3.99
42706.83,128003828.47,3.99
40043.06,132374323.77,3.99
38238.81,134653757.02,3.89
37968.29,131698641.32,3.89
37753.59,129353377.13,3.89
37538.80,127007043.43,3.89
36602.61,124958706.28,3.89
32207.24,124849226.56,3.89
28563.81,124758476.06,3.89
24912.91,124667539.34,3.89
21679.29,124541513.67,3.89
24220.04,124469844.38,3.89
25916.87,124421980.20,3.89
27689.88,124371967.03,3.89
27481.11,124414597.96,3.88
26198.19,124568659.25,3.88
25302.81,124676182.10,3.88
24407.64,124783679.83,3.88
23979.49,124790368.36,3.89
23254.82,124709024.04,3.89
22737.21,124650922.87,3.89
22221.41,124593024.90,3.89
21948.90,124562039.24,3.88
22117.41,124579096.12,3.88
22250.21,124592537.52,3.88
22459.83,124613754.83,3.88
23892.02,124641643.38,3.89
29345.67,124733986.19,3.89
33343.97,124801686.66,3.89
37367.80,124869819.34,3.89
39595.75,124877894.96,3.90
38556.92,124700100.30,3.90
37712.79,124555627.76,3.90
36866.52,124410788.64,3.90
36817.88,124309252.91,3.90
40898.66,124479290.22,3.90
44270.51,124619787.79,3.90
47736.89,124764224.33,3.90
50139.66,124863775.18,3.89
46094.87,124691738.83,3.89
39566.87,124414084.79,3.89
37191.29,124315991.96,3.90
36938.03,124319118.35,3.90
36741.47,124321544.72,3.90
36543.68,124323986.30,3.90
36192.60,124321426.64,3.89
35067.91,124296814.35,3.89
34146.77,124276656.24,3.89
33224.48,124256473.13,3.89
32388.20,124237744.95,3.89
32442.17,124236418.43,3.89
32486.84,124235320.29,3.89
32531.70,124234217.75,3.89
32590.56,124231968.58,3.89
32743.42,124220805.32,3.89
32809.30,124215994.84,3.89
33843.31,124485645.11,3.97
38184.65,125690963.51,3.97
41608.12,126641445.43,3.97
44950.37,127569378.98,3.97
47580.22,128130666.59,3.96
47557.29,127100692.26,3.96
47538.20,126242652.11,3.96
47519.12,125385749.16,3.96
46975.32,124491907.36,3.95
43304.94,124249285.22,3.95
40139.65,124040050.89,3.95
36979.59,123831162.43,3.95
33399.14,123581920.31,3.95
33238.55,123490127.27,3.95
33103.88,123413146.44,3.95
32969.25,123336192.89,3.95
32845.88,123264425.90,3.95
32862.22,123262912.02,3.95
32876.61,123261578.70,3.95
32890.97,123260247.99,3.95
33109.54,123252751.63,3.96
34450.33,123212132.49,3.96
35589.55,123177619.83,3.96
36740.47,123142752.74,3.96
37748.04,123117413.21,3.96
36705.08,123183903.26,3.96
35818.03,123240454.48,3.96
34928.66,123297152.96,3.96
40842.32,128992239.39,3.98
57789.53,142938142.57,3.98
67607.75,151017582.24,3.98
78606.43,161222507.16,4.35
91279.08,179533302.90,4.35
102140.61,195227189.99,4.35
112968.20,210872030.83,4.35
126330.05,226544424.17,4.42
143388.14,223990564.44,4.42
158164.83,221778266.13,4.42
172906.59,219571197.84,4.42
184603.24,217393620.84,4.77
156147.30,218480638.71,4.77
131379.67,219426763.02,4.77
105032.17,220433238.76,4.77
74271.65,223496985.53,4.27
57055.27,229976395.75,4.27
45268.71,234412287.90,4.27
33644.02,238787257.66,4.27
29404.64,240272859.48,4.26
28295.17,240236079.56,4.26
27457.35,240208305.22,4.26
26615.50,240180397.17,4.26
26552.34,240144524.97,4.26
29218.72,240030221.16,4.26
31436.43,239935151.40,4.26
33651.34,239840201.61,4.26
37346.90,239553059.41,4.26
47297.26,238317351.49,4.26
55649.58,237280099.70,4.26
71598.98,235299387.37,4.26
74114.00,234734043.25,4.24
77537.41,233443599.43,4.24
79962.03,232529645.07,4.24
82420.72,231602851.22,4.24
84302.48,231123223.18,4.24
87717.97,230988658.07,4.24
90453.65,230880876.50,4.24
93186.01,230773225.78,4.24
95665.33,230679329.85,4.24
93234.87,230831988.39,4.24
90970.89,230974190.99,4.24
88700.90,231116770.90,4.24
85451.33,231288579.00,4.34
80794.48,231390600.63,4.34
76659.35,231481192.67,4.34
72764.05,231566530.45,4.34
68629.47,231757912.01,4.41
62128.57,233323251.10,4.41
57118.79,234529548.85,4.41
52147.88,235726483.98,4.41
47928.89,236766755.25,4.41
48919.75,236760758.25,4.41
49805.10,236755399.82,4.41
50695.19,236750012.70,4.41
51394.61,236770643.15,4.41
48355.74,237048338.47,4.41
45624.74,237297900.13,4.41
42889.83,237547819.47,4.41
45760.01,240895885.41,4.69
104920.56,271296886.30,4.69
157900.11,298521639.45,4.69
212435.78,326546043.85,4.69
281457.07,361398732.88,5.76
255019.95,340823762.39,5.76
229665.77,321091591.16,5.76
205541.28,302316441.12,5.76
183319.29,289866914.65,5.09
158292.41,322887250.48,5.09
135562.62,352876823.12,5.09
112916.39,382756145.81,5.09
86585.17,417974984.55,5.05
81249.11,429843222.65,5.05
76472.98,440466103.43,5.05
71691.01,451101963.44,5.05
67994.45,462570855.74,4.99
86599.49,456760080.33,4.99
103963.36,451336950.76,4.99
129143.94,443472486.20,4.99
143522.26,439200763.30,5.07
142961.24,442121335.71,5.07
142454.20,444760982.61,5.07
141949.35,447389131.35,5.07
140938.28,450400722.11,5.21
129059.52,448353989.14,5.21
117574.92,446375171.17,5.21
106011.29,444382734.42,5.21
92270.09,441911375.96,5.35
91817.38,440263274.05,5.35
91395.92,438728954.08,5.35
90975.27,437197553.68,5.35
92451.28,434586461.29,5.01
118513.58,424116930.26,5.01
168672.01,403967704.75,5.01
194629.74,390496893.55,5.76
181802.87,356269717.66,5.76
169969.32,324693114.91,5.76
158162.00,293186509.11,5.76
143503.08,259908676.81,5.16
127382.18,307392455.94,5.16
112294.24,351833671.11,5.16
97151.45,396436434.18,5.16
79272.35,450052308.86,5.08
83844.79,449941591.91,5.08
88198.45,449836172.78,5.08
92527.40,449731351.78,5.08
97258.99,449784379.31,5.06
85361.54,453351994.05,5.06
67527.35,458699820.02,5.06
55902.54,461870940.75,5.08
59660.91,455721940.68,5.08
63137.14,450034551.50,5.08
66554.90,444442809.12,5.08
70875.07,438327382.09,5.25
75358.22,441642227.27,5.25
79443.39,444662811.59,5.25
83521.04,447677827.35,5.25
88196.33,450333575.40,5.36
87575.39,439652677.04,5.36
87002.97,429806375.56,5.36
86431.11,419969730.74,5.36
86120.75,405055240.88,4.23
100360.89,331210735.42,4.23
124264.31,207255716.29,4.23
138734.80,126736006.92,3.95
119025.71,125195642.00,3.95
100394.74,123739536.82,3.95
81909.24,122294801.97,3.95
59660.67,120532590.72,3.96
63072.59,120240301.75,3.96
66334.32,119960879.65,3.96
69601.02,119681031.28,3.96
73887.43,119316854.58,4.00
76817.46,119146162.84,4.00
79638.30,118981832.21,4.00
82454.84,118817751.59,4.00
85855.08,118578155.17,4.19
78052.31,117489682.37,4.19
63486.98,115457844.30,4.19
55683.36,114760457.09,4.19
56994.03,118731327.57,4.19
58174.43,122307496.18,4.19
59336.45,125827975.93,4.19
60247.01,129691780.24,3.89
49042.39,126548857.99,3.89
38406.48,123565461.30,3.89
27729.13,120570440.44,3.89
14043.98,116735288.08,3.87
13698.71,116740747.37,3.87
13366.47,116746000.59,3.87
13035.04,116751241.10,3.87
12674.26,116757883.27,3.88
16610.45,116746024.47,3.88
20712.70,116733665.36,3.88
25361.52,116719659.53,3.88
29544.13,116707058.31,3.87
28082.42,116701845.54,3.87
22160.46,116689848.65,3.87
18161.77,116681747.98,3.87
13306.80,116672233.32,3.87
13403.00,116689610.20,3.87
13498.14,116706794.15,3.87
13592.94,116723917.70,3.87
13715.97,116746486.91,3.87
13530.67,116734234.27,3.87
13346.89,116722082.59,3.87
13163.42,116709951.14,3.87
12913.34,116693677.20,3.86
12392.35,116679686.98,3.86
12068.76,116670997.63,3.86
11754.77,116662565.99,3.86
11663.80,116673333.56,3.88
19519.74,117371961.17,3.88
27169.39,118052243.08,3.88
34845.68,118734894.62,3.88
42715.04,119439224.94,3.89
41880.99,119634520.47,3.89
41055.98,119827696.07,3.89
40230.26,120021040.07,3.89
39132.01,120278196.46,3.89
38382.41,120257907.92,3.89
36184.70,120195338.32,3.89
34732.04,120153980.64,3.89
32797.00,120098889.70,3.89
34957.87,120199143.95,3.89
45946.05,120707856.12,3.89
50039.39,120897363.04,3.88
48231.77,120803324.73,3.88
42677.91,120515211.78,3.88
38979.61,120323358.24,3.88
34250.48,120078028.77,3.89
34431.91,120082189.11,3.89
35278.99,120110124.87,3.89
35846.90,120128853.94,3.89
36604.83,120153885.92,3.88
35556.71,120121300.31,3.88
34509.49,120088742.69,3.88
33456.81,120056015.35,3.88
32092.99,120013614.61,3.90
34385.75,120030064.99,3.90
44532.24,120106204.79,3.90
49201.72,120137974.14,3.96
44092.83,119994734.12,3.96
39153.14,119856238.04,3.96
34213.72,119717749.29,3.96
28001.19,119541443.91,3.95
28927.83,119459332.61,3.95
29833.20,119379105.69,3.95
30735.70,119299133.20,3.95
31912.63,119194842.84,3.96
34231.86,119211607.49,3.96
41420.90,119294417.91,3.96
46388.48,119351639.32,3.96
53125.90,119429247.48,3.95
51356.28,119349759.27,3.95
41845.29,118962838.70,3.95
36773.29,118756502.48,3.96
36947.36,118767637.46,3.96
38517.55,118845401.84,3.96
39500.94,118894104.23,3.96
40670.76,118952040.17,3.95
40232.24,118953712.96,3.95
38551.45,118943579.84,3.95
37383.08,118936535.97,3.95
35799.48,118926988.79,3.95
34861.44,118936196.38,3.95
32416.04,118968867.58,3.95
30738.58,118991278.99,3.95
28609.08,119019729.62,4.11
35995.73,128276750.02,4.11
79072.62,180836244.00,4.11
94516.02,198879654.29,4.29
115837.37,205002104.17,4.29
136514.45,210939555.30,4.29
156446.85,216663168.52,4.29
178783.29,223077104.97,4.55
173951.01,222666927.51,4.55
149342.95,218794055.91,4.55
132163.96,216090386.97,4.55
108907.82,212430283.05,4.56
102737.95,213498561.69,4.56
89665.34,218089225.09,4.56
80450.91,221325024.11,4.56
67980.91,225704074.09,4.25
62634.71,226876764.48,4.25
50420.85,228712442.82,4.25
41751.48,230015403.94,4.25
29849.71,231804178.25,4.25
28167.90,232000918.14,4.25
27221.02,231954500.66,4.25
26555.37,231921869.40,4.25
25698.94,231879885.85,4.25
26040.68,231898560.51,4.25
27459.46,231974412.75,4.25
28452.64,232027511.23,4.25
29796.93,232099381.13,4.25
35934.01,231498445.93,4.25
55608.73,229503371.83,4.25
69362.60,228108690.06,4.25
87667.34,226252536.07,4.23
88174.66,226135105.26,4.23
82655.20,226478560.61,4.23
79892.84,226650452.18,4.23
78079.95,226759402.49,4.24
77800.59,226751146.99,4.24
77562.56,226744112.83,4.24
77329.75,226737233.21,4.24
77180.02,226666081.67,4.24
80146.13,224079992.95,4.24
83075.51,221525935.17,4.24
86021.96,218956980.55,4.24
89466.17,215954053.15,4.34
85401.88,216386143.07,4.34
70423.14,219196233.01,4.34
59812.22,221186894.34,4.34
44976.09,223970229.67,4.38
40211.39,224932554.94,4.38
42009.19,224780484.88,4.38
43157.82,224683326.49,4.38
44099.34,224607867.42,4.39
44661.23,224602794.99,4.39
45165.18,224598245.65,4.39
45669.25,224593695.15,4.39
46162.71,224589240.46,4.39
53188.77,226813964.46,4.39
75635.17,233993116.85,4.39
91162.76,238959387.61,4.39
110904.63,245273535.29,4.87
134666.62,257741171.30,4.87
207031.93,298819258.10,4.87
259968.96,328868909.15,4.87
329664.91,372372335.36,5.83
254306.50,344505618.28,5.83
198647.84,323923651.28,5.83
128907.50,298134435.40,4.91
113553.45,307794778.64,4.91
98307.87,355611342.81,4.91
87356.78,389958577.86,4.91
72858.46,435431415.80,4.97
72001.17,443549094.99,4.97
81166.53,435227096.29,4.97
88015.65,429008212.34,4.97
97232.50,420639460.19,4.97
102990.83,421214316.29,4.97
117581.52,429317214.54,4.97
128792.32,435543104.62,4.97
145231.40,444672510.41,4.98
144609.31,442859570.86,4.98
138794.98,434892243.94,4.98
134746.00,429343954.74,4.98
130604.27,423668570.74,5.32
125796.38,421251283.91,5.32
111211.46,425918044.50,5.32
99109.41,429790354.36,5.32
83010.95,434941402.49,5.23
85529.02,431551798.68,5.23
105968.36,416686944.76,5.23
120108.96,406402954.73,5.23
136138.07,394745508.44,5.01
144235.37,388032530.33,5.01
154442.21,376898083.78,5.01
166338.05,363921145.32,5.01
174196.36,355348663.71,5.81
169324.87,351321322.83,5.81
145852.57,343476979.25,5.81
128888.14,337807538.69,5.81
110793.54,331760401.13,5.04
101783.93,337128793.64,5.04
94048.95,372401109.42,5.04
88006.86,399953618.68,5.04
79922.11,436820876.92,4.91
77266.26,443156485.81,4.91
74712.17,431889246.73,4.91
72808.67,423492053.44,4.91
70267.57,412282100.70,5.05
67841.36,413530618.98,5.05
59807.59,433731132.07,5.05
56188.27,442831740.86,5.00
57419.84,442856763.98,5.00
65801.89,432845377.81,5.00
71869.08,425598829.44,5.00
79270.10,416759171.14,5.33
82631.80,413881572.65,5.33
82295.46,420535097.47,5.33
82015.31,426077166.98,5.33
81638.55,433530140.67,5.18
90657.81,425246906.65,5.18
127791.18,383496542.24,5.18
155882.00,351913032.03,5.18
193631.28,309470178.52,4.21
193704.69,262123913.79,4.21
171701.16,194816866.75,4.21
161254.92,162862660.04,4.52
151291.96,158697228.86,4.52
123427.72,156724329.12,4.52
104119.76,155357247.90,4.52
83816.93,153919726.71,4.23
72431.08,154679443.57,4.23
55114.33,160285416.29,4.23
41822.91,164588266.61,4.23
23776.71,170430388.66,4.21
18449.22,172166166.83,4.21
18506.60,172195779.26,4.21
18550.80,172218592.20,4.21
18611.42,172249880.53,4.21
22565.74,172272407.34,4.21
32572.51,172306609.40,4.21
40105.04,172332354.76,4.24
42984.85,172538369.74,4.24
45475.31,173441933.86,4.24
47438.71,174154275.24,4.24
50089.48,175115998.45,4.24
51093.47,175415165.01,4.24
52026.59,175471825.54,4.24
52746.12,175515516.57,4.24
53699.11,175573383.92,4.25
54525.66,175267082.25,4.25
56908.82,173754594.06,4.25
59059.22,172389827.73,4.25
62039.63,170249689.84,4.37
57550.36,169407892.42,4.37
53585.33,168664395.74,4.37
49666.81,167929620.21,4.37
45990.75,167230260.17,4.39
49807.81,167488057.39,4.39
53583.47,167743058.61,4.39
57351.61,167997551.84,4.39
61118.93,168251989.67,4.37
65053.58,171404021.52,4.37
75555.76,184878687.14,4.37
83681.42,195304200.15,4.37
94011.69,208558300.05,4.81
109941.02,211856776.38,4.81
168593.36,203050474.07,4.81
242649.49,191931384.34,4.81
289018.05,184969419.73,5.05
277901.77,194573320.59,5.05
194891.32,236153168.44,5.05
136865.90,265218038.34,5.05
75877.02,295767306.16,5.00
49922.21,311370101.77,5.00
59961.94,318954119.92,5.00
67919.42,324965203.69,5.00
78473.01,332937393.16,4.97
87121.96,335915218.95,4.97
110453.27,336056579.75,4.97
128996.28,336168928.88,4.97
154061.54,336320795.39,5.03
159805.47,335522112.34,5.03
139072.75,330729314.80,5.03
114417.31,325029698.70,5.03
98870.78,321435795.79,5.32
97297.88,321201392.51,5.32
103212.66,323023377.55,5.32
107434.51,324323873.05,5.32
111711.12,325641236.09,5.13
122951.78,321208519.79,5.13
174978.88,290208121.59,5.13
218307.95,264390455.67,5.13
276855.45,229504872.74,5.82
291535.90,231436289.82,5.82
238598.43,321913870.74,5.82
195193.97,396098189.71,5.82
136210.03,496910036.10,6.44
115344.11,546369350.88,6.44
159851.91,560973014.51,6.44
218359.25,580170137.72,6.44
255311.80,592294815.33,6.90
265128.16,592545387.41,6.90
262338.83,580324497.02,6.90
260299.06,571387671.07,6.90
258187.30,562135443.83,5.71
251068.17,539089197.10,5.71
215243.49,431763579.08,5.71
185315.21,342102747.86,5.71
145816.97,223771685.39,6.04
127541.58,193496221.67,6.04
122724.51,320697157.95,6.04
118750.21,425643676.10,6.04
113356.38,568074511.99,6.48
110128.03,639413131.76,6.48
105984.31,634461962.01,6.48
100295.65,627664802.95,6.48
96880.05,623583634.76,6.80
107252.71,595468249.52,6.80
148073.75,496197751.12,6.80
177100.46,425609247.45,6.80
206354.04,354469042.99,3.75
215619.01,296905525.33,3.75
160048.41,214186539.47,3.75
113108.98,144315384.70,3.75
53645.59,55801822.52,3.58
21992.18,8814841.82,3.58
21391.10,8802240.54,3.58
20874.50,8791410.00,3.58
20168.53,8776609.52,3.55
19825.04,8774181.09,3.55
19913.85,8811243.35,3.55
20022.62,8856634.34,3.55
20099.88,8888880.73,3.49
20119.32,8900238.56,3.49
19955.71,8851868.34,3.49
19820.15,8811793.16,3.49
19651.17,8761833.84,3.35
19611.31,8732980.41,3.35
20132.77,8739546.55,3.35
20592.50,8745335.39,3.35
21199.11,8752973.66,3.34
21494.39,8753876.39,3.34
21176.34,8726676.25,3.34
20896.46,8702739.81,3.34
20516.03,8670205.22,3.34
20609.65,8671662.72,3.34
26789.40,9071942.16,3.34
30716.86,9326334.50,3.34
33366.32,9495992.82,3.34
30894.88,9284895.37,3.34
28490.74,9079545.60,3.34
25309.01,8807778.25,3.34
23645.33,8672042.16,3.34
23208.05,8679119.13,3.34
22833.92,8685173.89,3.34
22328.49,8693353.62,3.33
22022.77,8697617.80,3.33
21830.78,8694237.55,3.33
21658.72,8691208.20,3.33
21409.11,8686813.45,3.34
20949.49,8668678.33,3.34
20148.34,8630448.91,3.34
19639.89,8606186.20,3.33
19296.21,8589434.48,3.33
19491.82,8595361.23,3.33
19669.88,8600756.34,3.33
19910.93,8608059.96,3.33
20071.55,8612843.44,3.33
19854.06,8603446.62,3.33
19642.80,8594319.45,3.33
19357.10,8581975.66,3.33
19245.42,8579377.65,3.33
19858.26,8630046.43,3.33
20414.66,8676048.83,3.33
22106.38,8803785.82,3.33
26470.74,9015629.61,3.33
30520.54,9212204.30,3.33
34913.26,9425424.53,3.33
37734.85,9560457.00,3.33
33958.91,9356927.88,3.33
30481.93,9169513.26,3.33
25772.13,8915647.55,3.33
22305.20,8728774.52,3.33
20651.87,8641735.92,3.33
23072.05,8784767.11,3.33
25874.45,8950386.85,3.32
27743.50,9060991.08,3.32
26670.82,9002241.66,3.32
25249.67,8924406.29,3.32
24125.10,8862814.30,3.32
23195.56,8810094.66,3.32
22226.42,8747710.95,3.32
21433.88,8696694.48,3.32
20614.50,8643950.02,3.32
19875.50,8596432.98,3.32
19791.25,8592795.04,3.32
19709.51,8589264.85,3.32
19601.61,8584605.51,3.32
19534.34,8581280.12,3.32
19639.25,8577548.14,3.32
19738.88,8574003.71,3.32
19873.54,8569213.62,3.32
20242.81,8583933.55,3.32
24232.13,8832201.07,3.32
31090.28,9259004.24,3.32
34908.35,9496613.63,3.34
35185.06,9506458.58,3.34
30717.39,9198355.17,3.34
27333.99,8965025.89,3.34
23937.89,8730820.38,3.32
21468.39,8567059.79,3.32
22046.51,8664781.80,3.32
22558.70,8751359.26,3.32
23182.74,8856841.70,3.32
23659.74,8934162.27,3.32
24184.13,8968140.09,3.32
24675.17,8999957.12,3.32
25340.46,9043064.12,3.33
25733.78,9068304.30,3.33
25028.47,9017697.96,3.33
23988.74,8943097.00,3.33
23324.44,8895433.54,3.32
22760.68,8859078.93,3.32
22091.33,8830871.93,3.32
21564.58,8808674.21,3.32
21030.60,8786171.52,3.31
20537.03,8765995.81,3.31
19927.43,8748954.92,3.31
19361.89,8733145.98,3.31
18626.94,8712601.18,3.31
18112.01,8698264.08,3.31
17948.74,8694872.52,3.31
17793.38,8691645.39,3.31
17588.19,8687383.13,3.32
17606.26,8691764.10,3.32
25701.73,9054951.75,3.32
30272.57,9260014.12,3.32
34926.75,9468815.08,3.31
36114.98,9518584.73,3.31
31689.89,9303529.30,3.31
28268.59,9137257.12,3.31
24794.16,8968402.66,3.32
21916.71,8828307.33,3.32
21225.54,8791426.06,3.32
20589.30,8757475.47,3.32
19741.92,8712258.68,3.31
19123.71,8679606.95,3.31
18763.58,8674999.41,3.31
18412.03,8670501.56,3.31
17935.17,8664400.57,3.31
17600.32,8661229.51,3.31
18998.34,8745839.05,3.31
19827.01,8795991.35,3.31
20641.62,8845292.50,3.31
20980.55,8865355.64,3.31
20468.69,8832014.09,3.31
20054.63,8805043.34,3.31
19641.04,8778103.63,3.33
20484.88,8812324.35,3.33
39851.98,9739008.17,3.33
58085.27,10611441.09,3.33
80839.01,11700170.41,3.32
99018.40,12570024.25,3.32
92528.45,12302893.99,3.32
71818.44,11443878.68,3.32
52186.07,10629562.56,3.32
41978.73,10423186.09,3.32
52658.74,11508046.32,3.32
61828.42,12439489.09,3.34
68903.11,13158125.60,3.34
