cache-misses,instructions,power
752087.84,67819870.62,3.43
734853.40,66623446.46,3.37
721856.94,65721224.95,3.37
721271.11,65673348.17,3.37
721012.72,65633205.63,3.37
720773.72,65596075.74,3.37
720599.21,65568965.03,3.37
721432.64,65572925.06,3.37
724000.15,65587525.61,3.37
726330.37,65600776.76,3.37
728059.24,65610608.27,3.37
728767.11,65744707.00,3.37
730728.25,66157507.93,3.37
732486.68,66527639.90,3.37
733812.70,66806755.82,3.37
738512.18,67127059.81,3.37
753300.98,68067393.01,3.37
767096.82,68944589.75,3.42
777554.95,69609561.47,3.42
773009.91,69258627.75,3.42
754881.15,67905730.89,3.42
738278.99,66666759.08,3.38
725759.32,65732452.47,3.38
723939.84,65596452.31,3.38
723756.27,65582029.44,3.38
723583.20,65568430.97,3.37
723457.58,65558561.11,3.37
722785.50,65560815.82,3.37
720600.37,65574370.19,3.37
718530.59,65587208.98,3.37
716994.95,65596734.53,3.37
717797.59,65600573.10,3.37
721391.44,65608243.05,3.37
724809.88,65615538.65,3.37
727401.27,65621069.17,3.37
732451.26,65997209.12,3.37
748138.51,67262676.81,3.37
762771.86,68443128.35,3.40
773806.84,69333304.92,3.40
771061.45,69153210.25,3.40
754063.48,67926011.88,3.40
737735.35,66747174.03,3.39
725620.93,65872552.40,3.39
724249.22,65741274.75,3.39
728342.99,65923059.64,3.39
732296.91,66098634.39,3.38
735230.46,66228899.53,3.38
735173.07,66203141.62,3.38
732682.52,66011238.88,3.38
730322.57,65829400.05,3.37
728542.94,65692275.69,3.37
729605.78,65847241.26,3.37
735009.00,66528771.12,3.37
740199.89,67183519.38,3.40
744114.33,67677263.98,3.40
747773.83,67997597.76,3.40
756925.44,68518510.64,3.40
766305.62,69052433.70,3.38
773265.11,69448570.16,3.38
772630.84,69336749.72,3.38
757540.91,68147330.67,3.38
742114.84,66931416.65,3.41
730482.07,66014497.88,3.41
724952.22,65610730.37,3.41
723235.09,65618289.89,3.41
721440.66,65626189.71,3.37
720109.31,65632050.86,3.37
719966.27,65629029.53,3.37
721960.71,65603442.68,3.37
723986.91,65577448.41,3.38
725514.86,65557846.17,3.38
726892.55,65603236.78,3.38
730101.09,65852990.61,3.38
733433.53,66112389.18,3.37
735946.52,66308001.23,3.37
737153.38,66997731.12,3.37
737140.69,69889730.24,3.37
737126.88,73034821.70,3.38
737116.79,75331237.69,3.38
728889.52,77065511.38,3.38
689332.80,80159203.92,3.38
647099.70,83462213.70,3.41
615765.47,85912833.87,3.41
600468.96,87116558.51,3.41
600804.40,87127391.06,3.41
601152.84,87138643.68,3.37
601415.60,87147129.25,3.37
601388.88,87146146.93,3.37
600588.30,87119691.91,3.37
599737.66,87091582.92,3.36
599096.20,87070385.97,3.36
598844.30,87054208.82,3.36
599341.64,87028782.16,3.36
599895.00,87000491.75,3.37
600299.03,86979835.27,3.37
600829.81,86981530.17,3.37
602522.80,87049046.51,3.37
604279.64,87119108.85,3.38
605626.55,87172823.31,3.38
611894.94,86972644.16,3.38
641533.77,85731826.67,3.38
674059.37,84370156.20,3.36
698191.26,83359884.56,3.36
715770.91,81915136.83,3.36
737619.93,77234249.31,3.36
761140.88,72195170.12,3.42
778878.00,68395208.76,3.42
788414.15,66177863.04,3.42
784784.53,65963396.74,3.42
780752.14,65725131.62,3.37
777760.37,65548354.27,3.37
776047.30,65445401.54,3.37
776324.41,65451632.96,3.37
776664.14,65459272.43,3.37
776893.95,65464440.31,3.37
776885.06,65469536.19,3.37
776326.70,65482266.40,3.37
775789.33,65494518.25,3.37
775347.92,65504582.26,3.37
777315.50,65696074.48,3.37
791144.76,66840938.94,3.37
806515.13,68113384.35,3.38
818105.90,69072933.34,3.38
823660.82,69533147.63,3.38
810193.56,68420623.38,3.38
795274.43,67188160.06,3.41
784023.94,66258761.49,3.41
776753.37,65632686.14,3.41
778204.88,65575266.52,3.41
779907.45,65507915.74,3.37
781150.59,65458738.98,3.37
782346.83,65468831.74,3.37
784939.66,65758192.62,3.37
787874.30,66085699.16,3.38
790087.31,66332671.31,3.38
791230.55,66462143.45,3.38
788495.74,66170076.55,3.38
785216.43,65819859.06,3.38
782822.01,65564144.70,3.38
782297.07,65496212.46,3.38
790642.70,66299355.42,3.38
800219.11,67220942.76,3.37
807440.67,67915910.26,3.37
811709.03,68365019.75,3.37
804420.03,67954093.81,3.37
795562.20,67454722.65,3.41
789094.57,67090102.44,3.41
784332.22,66780315.57,3.41
783321.78,66383430.35,3.41
782169.72,65930914.45,3.38
781300.94,65589672.94,3.38
780550.00,65352015.35,3.38
779572.02,65450988.03,3.38
778428.97,65566667.01,3.39
777566.99,65653900.34,3.39
776985.00,65710440.81,3.39
777647.72,65623087.12,3.39
778467.71,65515002.23,3.38
779053.42,65437798.74,3.38
780185.39,65409901.70,3.38
786311.56,65717616.17,3.38
793551.69,66081284.60,3.37
799011.46,66355526.37,3.37
803903.61,66652159.48,3.37
807547.27,67602809.10,3.37
811870.70,68730814.94,3.42
815130.99,69581442.29,3.42
817197.81,70212452.58,3.42
807691.34,69003495.39,3.42
795994.88,67516033.24,3.37
787174.61,66394340.47,3.37
779336.56,65408803.61,3.37
777986.48,65435697.30,3.37
776269.83,65469893.12,3.37
774940.80,65496367.30,3.37
773959.68,65515870.99,3.37
775355.14,65487504.18,3.37
777074.78,65452547.47,3.38
778371.55,65426186.67,3.38
779480.91,65399389.29,3.38
778826.21,65335672.61,3.38
778005.88,65255836.90,3.37
777387.27,65195632.92,3.37
777202.02,65188314.71,3.37
786791.04,66390375.64,3.37
799200.46,67945997.72,3.41
808607.61,69125259.62,3.41
816466.46,70111037.61,3.41
807249.69,68966898.83,3.41
795687.25,67531574.94,3.38
786968.03,66449199.55,3.38
778990.28,65456545.36,3.38
781111.02,65633816.59,3.38
783833.03,65861347.17,3.38
785852.58,66030160.18,3.38
787682.45,66181674.00,3.38
785910.09,65988276.84,3.38
783597.49,65735928.52,3.38
781918.98,65552772.49,3.38
780234.14,65371674.59,3.38
778802.22,65404191.19,3.38
776940.82,65446460.68,3.38
775559.77,65477821.91,3.38
773016.91,65655915.85,3.38
710979.51,73199160.57,3.38
630326.47,83005914.25,3.50
569506.15,90401171.12,3.50
508754.73,97756302.67,3.50
411481.19,98199755.14,3.50
278630.26,98805398.53,3.40
181627.99,99247614.33,3.40
85868.88,99665793.44,3.40
89204.01,96716563.06,3.40
93671.04,92766400.42,3.47
96985.29,89835634.60,3.47
100270.23,86896061.67,3.47
93174.88,88500934.76,3.47
83628.27,90660248.57,3.74
76272.69,92323982.17,3.74
69073.62,93952317.17,3.74
63012.38,93810573.25,3.74
41188.82,93096427.10,3.44
28875.64,92693495.02,3.44
16824.44,92299135.97,3.44
17729.54,92352719.42,3.44
23131.21,92619909.97,3.43
26125.08,92767999.89,3.43
29118.95,92916089.82,3.43
27763.30,92849559.34,3.43
21536.12,92543598.30,3.43
18093.93,92374472.34,3.43
14651.73,92205346.38,3.43
14854.99,92189725.82,3.43
16925.58,92188701.82,3.42
18060.69,92188140.46,3.42
19195.80,92187579.10,3.42
18835.41,92183633.20,3.42
17081.51,92168482.93,3.42
16078.08,92159815.30,3.42
15096.00,92151332.09,3.42
16567.30,92120100.65,3.42
22696.27,92000662.46,3.42
26139.99,91933553.10,3.42
29583.70,91866443.75,3.42
30278.90,91845203.89,3.42
31322.73,91792987.10,3.43
31900.97,91764061.36,3.43
32479.20,91735135.63,3.43
32456.11,91737631.99,3.43
32094.29,91760956.67,3.44
31888.11,91774248.13,3.44
31672.97,91788117.47,3.44
32873.90,91852870.21,3.44
37690.80,92101890.80,3.44
40445.43,92244297.88,3.44
43259.95,92389800.77,3.44
42874.49,92602849.53,3.44
39541.75,93417759.88,3.46
37693.69,93869643.22,3.46
35763.48,94341610.27,3.46
34835.16,94262393.68,3.46
33106.85,93193556.98,3.44
32087.83,92563361.88,3.44
31046.65,91919466.90,3.44
31495.82,91697962.07,3.44
35057.88,91525795.48,3.43
37179.34,91423257.96,3.43
39300.81,91320720.45,3.43
38777.99,91302184.50,3.43
32721.70,91377805.56,3.51
28996.93,91424314.42,3.51
25351.41,91469833.73,3.51
24199.40,91421524.43,3.51
24834.48,91090957.38,3.51
25214.10,90893355.85,3.51
25601.98,90691458.64,3.51
26314.65,90575315.21,3.51
29213.34,90336383.67,3.51
30989.73,90189959.73,3.51
32804.75,90040352.66,3.51
32703.44,90060193.35,3.51
28465.01,90471471.48,3.50
25903.95,90719985.57,3.50
23287.21,90973902.14,3.50
23248.89,91126842.84,3.50
28229.89,91433482.51,3.52
31276.53,91621039.46,3.52
34323.17,91808596.42,3.52
35207.09,92135054.59,3.52
32980.69,93516296.28,3.51
31602.60,94371260.65,3.51
30224.50,95226225.02,3.51
44384.50,100962699.66,3.51
130032.34,131904618.20,3.56
182602.43,150896566.88,3.56
235172.51,169888515.56,3.56
251848.41,173989367.75,3.56
209121.73,147131211.93,3.94
182759.96,130560099.54,3.94
156398.19,113988987.15,3.94
137406.22,109725164.32,3.94
97615.34,131717180.20,3.88
72913.26,145369766.21,3.88
48211.19,159022352.21,3.88
35258.02,166302583.71,3.88
29451.25,170313154.08,3.73
26016.04,172685758.56,3.73
22580.83,175058363.05,3.73
21116.36,176029486.32,3.73
20929.87,175952966.17,3.73
20808.95,175903347.93,3.73
20688.03,175853729.69,3.73
25203.07,175342198.39,3.73
54706.12,172209021.93,3.73
73502.76,170212849.02,3.73
92299.40,168216676.12,3.73
101896.98,167070239.67,3.73
97182.33,166675955.07,3.72
94229.10,166428977.95,3.72
91275.88,166182000.83,3.72
89671.28,166048599.61,3.72
89572.02,166045629.14,3.72
89508.26,166043721.22,3.72
89444.50,166041813.29,3.72
88197.57,165596798.92,3.72
79231.45,162308493.27,3.73
73568.56,160231641.78,3.73
67905.67,158154790.28,3.73
63871.08,157451036.52,3.73
57945.40,160784778.68,3.88
54106.46,162944533.45,3.88
50184.07,165151239.41,3.88
48029.05,166515673.07,3.88
48609.64,167305627.33,3.88
48987.84,167820218.16,3.88
49366.05,168334808.99,3.88
55654.42,169754398.74,3.88
104788.86,178682175.45,3.86
136752.20,184489946.24,3.86
168715.54,190297717.02,3.86
192624.95,191809837.23,3.86
220991.16,174275202.58,3.93
239409.89,162889619.51,3.93
257828.62,151504036.44,3.93
261516.27,148622033.70,3.93
195343.90,184547405.15,4.14
150527.75,208878355.72,4.14
106665.14,232691626.49,4.14
77462.11,251443217.40,4.14
72890.72,279012954.94,4.31
69510.09,299401291.96,4.31
66527.18,317391001.08,4.31
70155.91,328630428.27,4.31
110226.94,329888663.43,4.31
137077.30,330731767.82,4.31
164524.34,331593607.88,4.31
182882.14,331639453.44,4.31
166485.97,325335851.29,4.35
155611.49,321155093.40,4.35
144973.41,317065221.55,4.35
134609.68,313448122.34,4.35
117105.83,316396393.44,4.56
105077.59,318422376.84,4.56
92782.05,320493382.09,4.56
82898.80,321383288.96,4.56
129083.54,286573405.52,4.26
158990.83,264031989.25,4.26
188898.12,241490572.98,4.26
210386.45,220385000.46,4.26
178336.55,184995605.27,4.17
153741.31,157837624.59,4.17
129146.07,130679643.91,4.17
104550.83,103521663.23,4.17
99287.27,136365883.91,4.13
87207.21,219813726.93,4.13
79794.16,271022337.94,4.13
72538.84,321141404.04,4.13
70308.01,321669293.42,4.31
64877.06,321679350.00,4.31
61601.09,321685416.16,4.31
58325.12,321691482.32,4.31
59119.19,323514096.68,4.29
61495.62,328091006.80,4.29
62925.85,330845584.23,4.29
64356.08,333600161.67,4.29
67901.98,328371512.47,4.28
76815.05,314751846.49,4.28
82237.14,306466597.04,4.28
87659.23,298181347.58,4.28
88113.83,292891656.27,4.66
88222.87,281025851.50,4.66
88289.09,273820528.46,4.66
88355.31,266615205.42,4.66
89184.44,233144661.33,4.02
91322.50,147667786.59,4.02
92636.13,95150718.53,4.02
93949.76,42633650.47,4.02
82647.21,32921577.74,3.17
53151.41,22443039.12,3.17
34297.08,15744942.37,3.17
15843.92,9189358.31,3.17
13226.35,8380912.88,3.14
12217.22,8341894.69,3.14
11591.75,8317710.61,3.14
10952.69,8293000.79,3.14
13124.82,8460956.35,3.14
19050.36,8912115.87,3.14
22735.09,9192664.04,3.14
26419.83,9473212.21,3.14
24858.88,9349817.98,3.14
19235.93,8909441.47,3.14
15774.35,8638338.52,3.14
12312.76,8367235.57,3.14
11900.07,8335310.76,3.13
12034.12,8346870.65,3.13
12118.10,8354112.78,3.13
12202.08,8361354.91,3.13
12771.40,8380844.14,3.14
14284.07,8430656.05,3.14
15241.34,8462178.81,3.14
16219.42,8494386.85,3.14
15609.71,8468829.40,3.13
13502.98,8384622.07,3.13
12174.54,8331523.34,3.13
10846.10,8278424.60,3.13
10762.58,8292062.00,3.13
11205.05,8354839.66,3.13
11499.33,8396592.89,3.13
11781.35,8436606.41,3.13
11746.26,8424206.61,3.13
11530.52,8373267.96,3.13
11393.53,8340921.71,3.13
11256.53,8308575.45,3.13
14068.57,8472302.60,3.13
22003.02,8948454.04,3.13
26988.51,9247636.91,3.13
31974.01,9546819.78,3.13
30344.20,9443041.51,3.14
23084.54,8990822.23,3.14
18442.68,8701671.43,3.14
13800.83,8412520.63,3.14
12583.17,8337669.86,3.13
12225.63,8318194.82,3.13
11990.94,8305410.92,3.13
11766.23,8293171.02,3.13
11546.49,8287426.76,3.13
11092.94,8279989.55,3.13
10790.01,8275022.22,3.13
10499.98,8270266.25,3.13
10388.40,8262083.69,3.13
10304.64,8242733.18,3.13
10249.31,8229948.99,3.13
10193.97,8217164.79,3.13
10418.30,8227019.78,3.13
11099.80,8263418.32,3.13
11544.99,8287196.08,3.13
11999.86,8311490.75,3.13
12667.64,8380468.35,3.14
14229.85,8559280.95,3.14
15246.43,8675639.21,3.14
16263.01,8791997.46,3.14
16031.43,8777030.88,3.14
13957.15,8576402.61,3.14
12502.51,8435705.91,3.14
11078.81,8298002.76,3.14
12814.88,8412595.07,3.14
20207.02,8958973.96,3.14
25261.27,9332551.78,3.14
30315.53,9706129.60,3.14
30463.92,9713144.16,3.13
23838.26,9210601.27,3.13
19256.67,8863097.21,3.13
14675.08,8515593.15,3.13
12324.03,8342393.77,3.13
11714.02,8312662.99,3.13
11292.99,8292142.45,3.13
10871.95,8271621.91,3.13
10900.22,8272090.94,3.13
11636.00,8304942.34,3.13
12149.55,8327871.81,3.13
12663.10,8350801.27,3.13
12629.29,8350381.93,3.13
11688.82,8311967.12,3.13
11035.05,8285263.38,3.13
10381.29,8258559.64,3.13
10039.74,8243836.22,3.13
9949.60,8237600.72,3.13
9886.72,8233251.00,3.13
9823.84,8228901.28,3.13
9965.46,8234538.10,3.13
10540.21,8260433.31,3.13
10942.50,8278558.43,3.13
11344.79,8296683.55,3.13
15451.96,8500412.57,3.14
28816.27,9166458.08,3.14
38274.62,9637840.02,3.14
47732.98,10109221.95,3.14
49332.73,10191996.24,3.13
37646.89,9619933.89,3.13
29406.32,9216529.30,3.13
21165.74,8813124.70,3.13
16507.59,8579188.12,3.14
15379.10,8503280.02,3.14
14555.49,8447880.08,3.14
13731.88,8392480.15,3.14
13162.73,8368801.00,3.13
12631.08,8383698.82,3.13
12252.70,8394301.65,3.13
11874.32,8404904.48,3.13
11573.96,8397825.87,3.13
11241.81,8351813.37,3.13
11002.69,8318688.99,3.13
10763.58,8285564.62,3.13
10735.31,8269204.52,3.13
11124.86,8279221.81,3.13
11404.10,8286402.58,3.13
11683.35,8293583.35,3.13
11812.61,8299695.81,3.13
11705.65,8307092.57,3.13
11628.09,8312456.53,3.13
11550.52,8317820.49,3.13
12074.33,8324565.48,3.12
14126.55,8337258.49,3.12
15608.44,8346424.03,3.12
17090.34,8355589.57,3.12
18839.29,8459989.49,3.14
22092.90,8827580.96,3.14
24470.23,9096169.95,3.14
26847.55,9364758.94,3.14
26817.35,9423851.62,3.13
21255.22,9025434.13,3.13
17204.75,8735297.03,3.13
13154.28,8445159.92,3.13
11473.18,8289257.49,3.12
14548.48,8374349.83,3.12
16816.59,8437107.68,3.12
19084.71,8499865.53,3.12
19965.30,8526268.89,3.13
17754.86,8472783.32,3.13
16131.11,8433493.87,3.13
14507.36,8394204.41,3.13
13396.02,8366922.25,3.13
13099.32,8358214.90,3.13
12878.60,8351737.31,3.13
12653.08,8345118.89,3.13
12342.96,8334174.22,3.12
11698.38,8308144.01,3.12
11220.85,8288859.57,3.12
10743.31,8269575.13,3.12
10596.52,8272071.82,3.13
11276.58,8333737.06,3.13
11778.22,8379223.64,3.13
12279.86,8424710.23,3.13
13590.81,8528115.80,3.12
17537.56,8823374.95,3.12
20509.51,9045708.30,3.12
23481.45,9268041.64,3.12
24911.56,9376631.81,3.14
22206.50,9180840.47,3.14
20160.89,9032779.31,3.14
18070.80,8881499.43,3.14
16104.48,8731298.40,3.13
14679.20,8589077.20,3.13
13541.43,8475545.61,3.13
12403.65,8362014.01,3.13
11362.35,8263633.53,3.12
11006.09,8255945.91,3.12
10720.47,8249782.78,3.12
10434.85,8243619.64,3.12
10168.08,8237732.84,3.12
10065.78,8234855.82,3.12
9981.60,8232488.60,3.12
9899.22,8230171.75,3.12
9913.26,8231766.51,3.13
10353.22,8250405.28,3.13
10708.92,8265474.55,3.13
11064.63,8280543.82,3.13
11401.52,8293584.99,3.12
11516.74,8292167.48,3.12
11609.45,8291026.97,3.12
11702.16,8289886.47,3.12
12561.32,8353566.72,3.12
16841.89,8709262.25,3.12
20269.62,8994091.14,3.12
23697.35,9278920.02,3.12
26093.69,9476222.26,3.14
22566.45,9173040.67,3.14
19676.53,8924638.82,3.14
16786.60,8676236.98,3.14
14024.40,8447246.58,3.12
13431.29,8444085.71,3.12
12932.15,8441425.66,3.12
12443.63,8438822.21,3.12
13066.64,8471137.97,3.12
19237.02,8671758.33,3.12
24340.77,8837698.72,3.12
29444.51,9003639.11,3.12
33374.89,9131344.47,3.14
28175.73,8961799.04,3.14
23853.68,8820856.13,3.14
19437.66,8676849.25,3.14
15276.54,8537022.05,3.14
14517.30,8487053.12,3.14
13882.52,8445275.15,3.14
13247.73,8403497.18,3.14
12542.82,8359475.54,3.13
11966.98,8336719.86,3.13
11491.64,8317935.98,3.13
11016.30,8299152.10,3.13
10602.90,8282398.24,3.13
10872.39,8290361.69,3.13
11099.97,8297086.90,3.13
11327.56,8303812.10,3.13
12105.20,8356853.28,3.12
15681.64,8657241.67,3.12
18840.31,8922540.07,3.12
21931.76,9182193.81,3.12
24503.35,9398297.18,3.13
20900.29,9096445.51,3.13
17826.87,8838965.67,3.13
14753.45,8581485.83,3.13
11718.90,8326583.15,3.12
12359.23,8375442.68,3.12
12908.66,8417366.06,3.12
13458.09,8459289.44,3.12
13890.13,8493615.56,3.12
12907.87,8428718.00,3.12
12076.54,8373792.90,3.12
11245.22,8318867.81,3.12
10433.79,8269237.11,3.12
10694.32,8316258.77,3.12
10920.07,8357002.32,3.12
11150.72,8398631.60,3.12
11809.32,8447773.00,3.12
15105.01,8503579.69,3.12
17974.37,8552167.37,3.12
20906.11,8601811.31,3.12
23461.16,8640091.01,3.13
20000.23,8541530.71,3.13
16971.15,8455268.41,3.13
13942.06,8369006.11,3.13
11061.50,8308741.16,3.13
14296.55,8586431.77,3.13
17091.35,8826331.99,3.13
19886.15,9066232.21,3.13
22606.69,9296646.49,3.13
20328.79,9073995.73,3.13
18312.20,8876886.47,3.13
16295.61,8679777.21,3.13
13978.78,8457892.32,3.12
13125.07,8416310.18,3.12
12348.06,8378463.47,3.12
11587.58,8341422.01,3.12
10804.39,8301686.10,3.13
11256.99,8308563.42,3.13
11662.19,8314720.63,3.13
12067.40,8320877.84,3.13
12577.75,8337690.41,3.13
13117.94,8436929.29,3.13
13604.37,8526293.78,3.13
14090.81,8615658.26,3.13
14689.88,8726584.29,3.13
14039.14,8638249.65,3.13
13420.27,8554241.58,3.13
12773.90,8466499.81,3.13
11952.54,8355192.85,3.12
12032.43,8371961.39,3.12
12108.13,8387850.65,3.12
12183.83,8403739.91,3.12
12271.40,8423244.18,3.12
11953.31,8397999.82,3.12
11643.83,8373438.29,3.12
11334.34,8348876.75,3.12
10972.33,8320268.51,3.13
14639.40,8622151.96,3.13
18265.13,8920632.90,3.13
21890.87,9219113.84,3.13
26682.19,9613391.95,3.13
23121.11,9310349.92,3.13
19616.82,9012141.94,3.13
16112.54,8713933.96,3.13
11465.55,8318484.24,3.12
11779.39,8329511.79,3.12
12757.70,8365623.63,3.12
13424.83,8390248.61,3.12
14301.77,8422619.85,3.13
13440.09,8391566.64,3.13
12579.63,8360557.57,3.13
11719.18,8329548.51,3.13
10578.13,8288427.79,3.12
10485.81,8283393.86,3.12
10286.10,8271046.19,3.12
10152.57,8262790.65,3.12
9975.50,8251843.09,3.12
12890.33,8381698.97,3.12
21902.28,8783474.80,3.12
27993.89,9055054.66,3.12
36336.75,9427000.99,3.14
33705.73,9311606.21,3.14
25043.79,8931269.67,3.14
19207.13,8674987.91,3.14
11467.20,8335136.01,3.13
12435.85,8429727.29,3.13
16789.12,8787041.44,3.13
19714.93,9027190.68,3.13
23658.41,9350870.08,3.13
22958.03,9277337.27,3.13
20237.27,9003893.65,3.13
18347.27,8813943.26,3.13
15894.28,8567411.90,3.13
15207.08,8523616.47,3.13
13466.70,8428533.11,3.13
12277.24,8363548.28,3.13
10699.91,8277372.74,3.12
10674.13,8285485.34,3.12
11012.81,8336195.67,3.12
11236.77,8369727.78,3.12
11524.02,8412736.36,3.12
11651.94,8408286.78,3.12
11978.99,8381533.44,3.12
12204.09,8363119.32,3.12
12502.60,8338700.60,3.12
13029.22,8367371.15,3.12
14667.78,8469305.19,3.12
15808.11,8540245.07,3.12
17369.88,8637401.87,3.12
17047.51,8619263.70,3.12
15569.19,8533544.90,3.12
14544.36,8474121.40,3.12
13185.35,8395320.67,3.12
12840.18,8376155.65,3.12
12191.57,8341387.31,3.12
11736.77,8317008.31,3.12
11113.89,8283619.69,3.12
13329.93,8408067.02,3.12
20881.38,8831614.58,3.12
26154.91,9127397.12,3.12
33148.06,9519630.49,3.13
31751.68,9443054.86,3.13
23955.05,9011701.08,3.13
18446.75,8706950.45,3.13
10902.77,8289574.58,3.12
10073.66,8241688.17,3.12
10261.94,8245287.97,3.12
10394.56,8247823.59,3.12
10573.31,8251241.18,3.12
10849.90,8272594.05,3.12
11716.40,8343986.81,3.12
12329.00,8394460.53,3.12
13141.37,8461393.07,3.12
12948.24,8451053.77,3.12
11832.63,8378701.75,3.12
11034.78,8326957.96,3.12
9942.07,8256091.46,3.12
10128.65,8268521.30,3.12
11308.85,8346208.72,3.12
12149.41,8401538.85,3.12
13264.07,8474911.40,3.12
13603.80,8501192.71,3.12
14146.64,8550936.27,3.12
14537.67,8586769.13,3.12
15064.71,8635065.59,3.13
15930.44,8674463.34,3.13
18889.87,8784080.23,3.13
21166.30,8868398.79,3.13
24120.81,8977833.53,3.13
24197.72,8965985.06,3.13
21268.23,8797199.80,3.13
19053.02,8669568.49,3.13
16067.30,8497543.68,3.13
14869.19,8433996.08,3.13
13251.87,8364036.39,3.13
12042.65,8311729.72,3.13
10439.12,8242366.54,3.13
9958.55,8222584.21,3.13
9863.81,8222728.58,3.13
9791.52,8222838.73,3.13
9694.09,8222987.20,3.12
9904.67,8232962.56,3.12
10924.02,8275383.17,3.12
11704.69,8307871.21,3.12
12756.90,8351659.45,3.12
12855.72,8353627.48,3.12
11922.26,8305351.47,3.12
11216.42,8268847.53,3.12
10280.42,8220440.15,3.12
10120.66,8212305.90,3.12
10684.41,8242023.53,3.12
11119.51,8264959.27,3.12
11705.95,8295872.66,3.12
12593.98,8380156.97,3.12
15640.20,8702427.52,3.12
17980.44,8950010.10,3.12
21083.80,9278326.14,3.13
23523.03,9376759.96,3.13
30093.16,9340008.21,3.13
35230.25,9311272.48,3.13
41788.25,9274588.58,3.14
42941.94,9270066.20,3.14
37878.50,9307310.85,3.14
33911.12,9336493.31,3.14
28563.79,9375826.18,3.14
25715.84,9315618.73,3.14
21061.92,8979258.21,3.14
17427.15,8716556.95,3.14
12607.13,8368192.23,3.13
10888.18,8243662.15,3.13
10879.49,8241626.73,3.13
10872.60,8240016.16,3.13
10863.33,8237845.39,3.12
10955.81,8242656.35,3.12
11422.47,8269880.49,3.12
11801.38,8291985.62,3.12
12285.10,8320204.93,3.13
12494.71,8331026.24,3.13
12590.51,8329408.99,3.13
12669.28,8328079.20,3.13
12773.20,8326325.00,3.13
12678.13,8320832.57,3.13
12005.23,8296518.04,3.13
11466.21,8277040.94,3.13
10739.70,8250789.20,3.12
11403.04,8290756.62,3.12
16041.05,8537279.39,3.12
19739.03,8733836.54,3.12
24562.47,8990215.43,3.13
25802.89,9055370.06,3.13
21447.40,8819571.89,3.13
17955.93,8630549.82,3.13
13250.02,8375780.95,3.12
11502.68,8279701.01,3.12
12217.30,8310754.13,3.12
12793.25,8335781.23,3.12
13557.00,8368969.35,3.13
14096.13,8385897.85,3.13
15306.38,8403080.96,3.13
16294.49,8417110.22,3.13
17626.29,8436019.22,3.12
17848.23,8441882.18,3.12
15965.11,8430491.81,3.12
14447.75,8421313.79,3.12
12435.59,8409142.93,3.12
11481.81,8394420.99,3.12
11008.30,8340596.16,3.12
10609.48,8295262.79,3.12
10091.88,8236425.87,3.12
9880.86,8211350.50,3.12
9978.72,8216154.52,3.12
10059.73,8220131.04,3.12
10168.92,8225490.70,3.12
10265.62,8230924.59,3.12
10541.34,8248354.71,3.12
10768.44,8262711.24,3.12
11069.59,8281749.24,3.13
11882.71,8326612.08,3.13
15980.41,8545992.29,3.13
19402.38,8729196.43,3.13
23940.22,8972141.05,3.13
25760.02,9073438.08,3.13
23400.48,8972337.72,3.13
21402.92,8886747.29,3.13
18667.13,8769525.61,3.13
16956.65,8690202.76,3.13
14953.01,8551647.69,3.13
13178.73,8428952.86,3.13
10825.87,8266248.84,3.13
9461.24,8171658.18,3.13
9552.41,8175752.80,3.13
9636.12,8179512.24,3.13
9746.54,8184471.50,3.12
9893.84,8191979.09,3.12
10693.06,8236274.12,3.12
11407.43,8275867.07,3.12
12354.76,8328370.76,3.12
12885.63,8357391.16,3.12
12536.79,8334198.13,3.12
12217.37,8312961.28,3.12
11779.90,8283876.02,3.13
11532.90,8270709.53,3.13
11562.41,8305849.38,3.13
11589.03,8337540.70,3.13
11624.33,8379566.14,3.12
11966.49,8418847.26,3.12
15734.92,8577365.23,3.12
19182.87,8722401.95,3.12
23830.10,8917886.22,3.13
26353.99,9021583.69,3.13
22263.45,8818152.91,3.13
18575.11,8634724.02,3.13
13684.04,8391481.36,3.12
10874.09,8262879.94,3.12
14665.10,8600640.18,3.12
18173.01,8913178.48,3.12
22977.33,9341220.07,3.12
25778.66,9569548.96,3.12
24458.84,9183083.76,3.12
23243.35,8827170.60,3.12
21631.52,8355198.80,3.14
21267.34,8120597.56,3.14
31990.88,9258355.87,3.14
42247.31,10346553.78,3.14
55777.06,11782048.88,3.13
63567.91,12623556.35,3.13
52048.01,11620573.86,3.13
41311.20,10685771.02,3.13
26839.84,9425819.37,3.15
17435.90,8609952.94,3.15
15940.74,8526188.57,3.15
14538.68,8447640.26,3.15
12648.96,8341770.79,3.12
11416.29,8272888.65,3.12
11386.59,8274291.15,3.12
11358.60,8275612.99,3.12
11321.48,8277365.86,3.12
11471.69,8286140.82,3.12
15560.33,8462346.61,3.12
19473.27,8630980.56,3.12
24747.23,8858269.81,3.13
28159.26,9005030.98,3.13
24069.15,8822765.10,3.13
20173.78,8649177.24,3.13
15008.17,8418984.64,3.12
11366.86,8257708.33,3.12
11393.53,8289689.74,3.12
11419.92,8321330.67,3.12
11456.63,8365352.83,3.13
11470.60,8393152.91,3.13
11188.26,8354609.71,3.13
10916.33,8317486.59,3.13
10555.73,8268258.11,3.12
10296.83,8232813.52,3.12
10334.61,8233383.92,3.12
