freq,util,power
600000.00,56.25,3.96
600000.00,55.51,3.96
600000.00,55.75,3.97
600000.00,56.69,3.97
600000.00,57.29,3.97
600000.00,57.88,3.97
600000.00,57.86,3.96
600000.00,57.78,3.96
600000.00,57.74,3.96
600000.00,57.70,3.96
600000.00,58.03,3.98
600000.00,58.27,3.98
600000.00,58.51,3.98
600000.00,58.74,3.98
600000.00,58.79,4.05
600000.00,58.87,4.05
600000.00,58.93,4.05
600000.00,58.96,4.05
600000.00,58.55,4.02
600000.00,58.25,4.02
600000.00,57.95,4.02
600000.00,57.74,4.02
600000.00,58.74,4.07
600000.00,59.44,4.07
600000.00,60.14,4.07
600000.00,60.84,4.07
600000.00,60.50,4.07
600000.00,59.20,4.07
600000.00,58.37,4.07
600000.00,57.54,4.07
600000.00,56.95,3.96
600000.00,57.62,3.96
600000.00,58.16,3.96
600000.00,58.69,3.96
600000.00,59.27,4.03
600000.00,59.32,4.03
600000.00,59.37,4.03
600000.00,59.42,4.03
600000.00,59.31,3.95
600000.00,58.50,3.95
600000.00,57.83,3.95
600000.00,57.15,3.95
600000.00,56.59,4.03
600000.00,56.63,4.03
600000.00,56.66,4.03
600000.00,56.69,4.03
600000.00,56.73,4.25
600000.00,56.76,4.25
600000.00,56.76,4.25
600000.00,56.63,4.25
600000.00,56.48,3.97
600000.00,56.37,3.97
600000.00,56.39,3.97
600000.00,56.59,3.97
600000.00,56.80,3.98
600000.00,56.94,3.98
600000.00,56.46,3.98
600000.00,55.99,3.98
600000.00,55.36,3.98
600000.00,55.26,3.98
600000.00,56.36,3.98
600000.00,57.26,3.98
600000.00,58.46,3.99
600000.00,58.48,3.99
600000.00,57.82,3.99
600000.00,57.35,3.99
600000.00,56.76,3.97
600000.00,56.81,3.97
600000.00,56.86,3.97
600000.00,56.90,3.97
600000.00,57.02,3.99
600000.00,57.38,3.99
600000.00,57.67,3.99
600000.00,57.96,3.99
600000.00,58.09,3.99
600000.00,58.01,3.99
600000.00,57.96,3.99
600000.00,57.91,3.99
600000.00,57.60,4.04
600000.00,56.71,4.04
600000.00,56.13,4.04
600000.00,55.54,4.04
600000.00,55.88,4.05
600000.00,57.19,4.05
600000.00,58.03,4.05
600000.00,58.88,4.05
600000.00,58.56,4.03
600000.00,57.47,4.03
600000.00,56.80,4.03
600000.00,56.16,4.03
600000.00,55.92,4.03
600000.00,55.74,4.03
600000.00,55.56,4.03
600000.00,55.49,4.03
600000.00,56.88,4.02
600000.00,57.87,4.02
600000.00,58.85,4.02
600000.00,59.36,4.02
600000.00,58.16,4.03
600000.00,57.38,4.03
600000.00,56.58,4.03
600000.00,56.11,4.03
600000.00,55.73,4.03
600000.00,55.49,4.03
600000.00,55.26,4.03
600000.00,55.20,4.03
600000.00,55.75,4.05
600000.00,56.10,4.05
600000.00,56.44,4.05
600000.00,56.70,4.05
600000.00,57.33,4.05
600000.00,57.72,4.05
600000.00,58.11,4.05
600000.00,58.12,4.05
600000.00,57.62,4.04
600000.00,57.32,4.04
600000.00,57.03,4.04
600000.00,56.94,4.04
600000.00,56.86,4.04
600000.00,56.81,4.04
600000.00,56.76,4.04
600000.00,56.98,4.04
600000.00,57.85,4.08
600000.00,58.35,4.08
600000.00,58.84,4.08
600000.00,58.77,4.08
600000.00,57.31,4.06
600000.00,56.42,4.06
600000.00,55.52,4.06
600000.00,56.50,4.06
600000.00,62.35,4.05
600000.00,65.84,4.05
600000.00,69.33,4.05
600000.00,71.83,4.05
600000.00,72.41,4.25
600000.00,72.80,4.25
600000.00,73.18,4.25
600000.00,73.57,4.25
600000.00,74.08,4.36
600000.00,74.48,4.36
600000.00,74.71,4.36
600000.00,75.09,4.36
600000.00,75.48,4.21
600000.00,75.76,4.21
600000.00,76.19,4.21
600000.00,77.75,4.21
600000.00,79.52,4.27
600000.00,80.85,4.27
600000.00,81.47,4.27
600000.00,80.89,4.27
600000.00,80.27,4.25
600000.00,79.80,4.25
600000.00,79.25,4.25
600000.00,77.66,4.25
600000.00,75.90,4.22
600000.00,74.57,4.22
600000.00,73.56,4.22
600000.00,75.57,4.22
600000.00,78.07,4.29
600000.00,79.93,4.29
600000.00,81.44,4.29
600000.00,81.01,4.29
600000.00,80.49,4.29
600000.00,80.08,4.29
600000.00,79.66,4.29
600000.00,78.46,4.29
600000.00,76.96,4.24
600000.00,75.85,4.24
600000.00,74.71,4.24
600000.00,75.35,4.24
600000.00,77.76,4.40
600000.00,79.08,4.40
600000.00,80.41,4.40
600000.00,80.98,4.40
600000.00,81.13,4.41
600000.00,81.22,4.41
600000.00,81.32,4.41
600000.00,81.22,4.41
600000.00,77.47,4.41
600000.00,74.87,4.41
600000.00,72.26,4.41
600000.00,69.66,4.41
600000.00,70.60,4.13
600000.00,73.67,4.13
600000.00,75.56,4.13
600000.00,77.45,4.13
600000.00,79.96,4.52
600000.00,81.89,4.52
600000.00,83.78,4.52
600000.00,85.67,4.52
600000.00,87.66,4.31
600000.00,88.63,4.31
600000.00,89.45,4.31
600000.00,90.27,4.31
600000.00,91.37,4.49
600000.00,92.20,4.49
600000.00,93.02,4.49
600000.00,93.84,4.49
600000.00,94.91,4.43
600000.00,95.73,4.43
600000.00,96.55,4.43
600000.00,97.38,4.43
600000.00,98.31,4.47
600000.00,97.73,4.47
600000.00,97.19,4.47
600000.00,96.66,4.47
600000.00,95.95,4.58
600000.00,95.41,4.58
600000.00,94.87,4.58
600000.00,94.34,4.58
600000.00,93.60,4.73
600000.00,93.06,4.73
600000.00,92.54,4.73
600000.00,90.96,4.73
600000.00,89.54,4.13
600000.00,88.49,4.13
600000.00,87.43,4.13
600000.00,86.38,4.13
600000.00,84.96,4.52
600000.00,83.91,4.52
600000.00,82.86,4.52
600000.00,83.22,4.52
600000.00,85.48,4.35
600000.00,86.77,4.35
600000.00,88.07,4.35
600000.00,89.36,4.35
600000.00,91.14,4.48
600000.00,92.43,4.48
600000.00,93.72,4.48
600000.00,95.02,4.48
600000.00,95.33,4.43
600000.00,95.64,4.43
600000.00,95.83,4.43
600000.00,96.03,4.43
600000.00,96.29,4.50
600000.00,96.49,4.50
600000.00,96.69,4.50
600000.00,96.89,4.50
600000.00,97.14,4.66
600000.00,97.34,4.66
600000.00,97.54,4.66
600000.00,97.73,4.66
600000.00,98.00,4.72
600000.00,94.66,4.72
600000.00,84.31,4.72
600000.00,77.31,4.72
600000.00,68.02,4.08
600000.00,64.98,4.08
600000.00,63.11,4.08
600000.00,61.68,4.08
600000.00,59.76,4.01
600000.00,59.23,4.01
600000.00,58.37,4.01
600000.00,57.76,4.01
600000.00,56.95,4.00
600000.00,56.78,4.00
600000.00,56.26,4.00
600000.00,55.92,4.00
600000.00,55.60,3.97
600000.00,55.98,3.97
600000.00,56.33,3.97
600000.00,56.67,3.97
600000.00,56.97,3.97
600000.00,57.09,3.97
600000.00,57.18,3.97
600000.00,57.27,3.97
600000.00,57.30,4.00
600000.00,57.17,4.00
600000.00,57.08,4.00
600000.00,56.98,4.00
600000.00,56.85,3.97
600000.00,56.56,3.97
600000.00,56.37,3.97
600000.00,56.18,3.97
600000.00,56.29,3.98
600000.00,56.61,3.98
600000.00,56.80,3.98
600000.00,56.98,3.98
600000.00,57.40,3.97
600000.00,57.69,3.97
600000.00,57.98,3.97
600000.00,57.96,3.97
600000.00,57.13,3.97
600000.00,56.61,3.97
600000.00,56.10,3.97
600000.00,55.79,3.97
600000.00,55.42,3.96
600000.00,55.19,3.96
600000.00,54.96,3.96
600000.00,55.12,3.96
600000.00,55.88,3.96
600000.00,56.32,3.96
600000.00,56.76,3.96
600000.00,56.76,3.96
600000.00,56.76,3.97
600000.00,56.76,3.97
600000.00,56.76,3.97
600000.00,56.81,3.97
600000.00,56.88,3.96
600000.00,56.92,3.96
600000.00,56.89,3.96
600000.00,56.64,3.96
600000.00,56.38,3.96
600000.00,56.19,3.96
600000.00,56.31,3.96
600000.00,56.80,3.96
600000.00,57.25,3.96
600000.00,57.53,3.96
600000.00,57.53,3.96
600000.00,57.53,3.96
600000.00,57.53,3.97
600000.00,57.39,3.97
600000.00,56.59,3.97
600000.00,55.92,3.97
600000.00,55.05,3.97
600000.00,55.25,3.97
600000.00,56.36,3.97
600000.00,57.14,3.97
600000.00,58.10,3.96
600000.00,57.96,3.96
600000.00,57.82,3.96
600000.00,57.68,3.96
600000.00,57.63,4.00
600000.00,58.50,4.00
600000.00,59.28,4.00
600000.00,60.05,4.00
600000.00,60.88,4.00
600000.00,59.49,4.00
600000.00,58.17,4.00
600000.00,56.85,4.00
600000.00,55.83,3.96
600000.00,56.40,3.96
600000.00,56.85,3.96
600000.00,57.31,3.96
600000.00,57.47,3.96
600000.00,57.26,3.96
600000.00,57.12,3.96
600000.00,56.97,3.96
600000.00,56.94,3.97
600000.00,56.94,3.97
600000.00,56.94,3.97
600000.00,56.94,3.97
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,57.00,3.96
600000.00,57.36,3.96
600000.00,57.59,3.96
600000.00,57.83,3.96
600000.00,57.86,3.96
600000.00,57.71,3.96
600000.00,57.62,3.96
600000.00,57.53,3.96
600000.00,57.20,3.96
600000.00,56.74,3.96
600000.00,56.41,3.96
600000.00,56.24,3.96
600000.00,56.87,3.96
600000.00,57.59,3.96
600000.00,58.13,3.96
600000.00,58.16,3.96
600000.00,57.45,3.96
600000.00,56.73,3.96
600000.00,56.18,3.96
600000.00,56.43,3.96
600000.00,57.23,3.96
600000.00,57.95,3.96
600000.00,58.30,3.96
600000.00,58.08,3.96
600000.00,57.88,3.96
600000.00,57.61,3.96
600000.00,57.49,3.96
600000.00,57.29,3.96
600000.00,57.15,3.96
600000.00,56.95,3.97
600000.00,56.85,3.97
600000.00,56.56,3.97
600000.00,56.37,3.97
600000.00,56.23,3.97
600000.00,56.78,3.97
600000.00,57.26,3.97
600000.00,57.75,3.97
600000.00,58.21,3.97
600000.00,58.65,3.97
600000.00,58.98,3.97
600000.00,59.32,3.97
600000.00,59.29,3.96
600000.00,58.60,3.96
600000.00,58.11,3.96
600000.00,57.62,3.96
600000.00,57.24,3.96
600000.00,56.43,3.96
600000.00,55.94,3.96
600000.00,55.58,3.96
600000.00,55.92,3.99
600000.00,56.16,3.99
600000.00,56.40,3.99
600000.00,56.63,3.99
600000.00,57.19,3.97
600000.00,57.57,3.97
600000.00,57.94,3.97
600000.00,58.03,3.97
600000.00,57.55,3.96
600000.00,57.26,3.96
600000.00,56.98,3.96
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,56.97,3.96
600000.00,57.16,3.96
600000.00,57.39,3.97
600000.00,57.57,3.97
600000.00,57.73,3.97
600000.00,58.08,3.97
600000.00,58.49,3.97
600000.00,58.79,3.97
600000.00,58.61,3.97
600000.00,57.36,3.97
600000.00,56.08,3.95
600000.00,55.11,3.95
600000.00,55.27,3.95
600000.00,55.89,3.95
600000.00,56.44,3.96
600000.00,56.77,3.96
600000.00,56.86,3.96
600000.00,56.95,3.96
600000.00,57.06,3.99
600000.00,57.15,3.99
600000.00,57.25,3.99
600000.00,57.35,3.99
600000.00,57.48,3.95
600000.00,57.50,3.95
600000.00,57.27,3.95
600000.00,57.07,3.95
600000.00,56.81,3.96
600000.00,56.83,3.96
600000.00,57.09,3.96
600000.00,57.28,3.96
600000.00,57.53,3.96
600000.00,57.53,3.96
600000.00,57.53,3.96
600000.00,57.53,3.96
600000.00,57.51,3.97
600000.00,57.40,3.97
600000.00,57.30,3.97
600000.00,57.20,3.97
600000.00,57.07,3.98
600000.00,56.80,3.98
600000.00,56.59,3.98
600000.00,56.39,3.98
600000.00,56.34,3.96
600000.00,56.34,3.96
600000.00,56.34,3.96
600000.00,56.34,3.96
600000.00,56.55,3.97
600000.00,56.70,3.97
600000.00,56.85,3.97
600000.00,56.94,3.97
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,56.94,3.96
600000.00,56.89,3.96
600000.00,56.63,3.96
600000.00,56.48,3.96
600000.00,56.34,3.96
600000.00,56.29,3.96
600000.00,56.24,3.96
600000.00,56.19,3.96
600000.00,56.22,3.96
600000.00,56.62,3.96
600000.00,57.08,3.96
600000.00,57.42,3.96
600000.00,57.71,3.96
600000.00,58.41,3.96
600000.00,59.09,4.00
600000.00,59.60,4.00
600000.00,59.92,4.00
600000.00,60.57,4.00
600000.00,61.21,4.05
600000.00,61.68,4.05
600000.00,61.58,4.05
600000.00,59.99,4.05
600000.00,58.25,3.98
600000.00,57.02,3.98
600000.00,56.89,3.98
600000.00,57.36,3.98
600000.00,57.80,3.96
600000.00,58.09,3.96
600000.00,57.44,3.96
600000.00,56.81,3.96
600000.00,55.96,3.96
600000.00,55.64,3.96
600000.00,56.22,3.96
600000.00,56.72,3.96
600000.00,57.36,3.97
600000.00,57.47,3.97
600000.00,57.22,3.97
600000.00,57.02,3.97
600000.00,56.77,3.98
600000.00,56.71,3.98
600000.00,56.55,3.98
600000.00,56.45,3.98
600000.00,56.36,3.97
600000.00,56.53,3.97
600000.00,56.68,3.97
600000.00,56.83,3.97
600000.00,56.94,3.98
600000.00,56.94,3.98
600000.00,56.94,3.98
600000.00,56.94,3.98
600000.00,56.86,3.97
600000.00,56.59,3.97
600000.00,56.39,3.97
600000.00,56.20,3.97
600000.00,56.37,3.96
600000.00,56.91,3.96
600000.00,57.25,3.96
600000.00,57.51,3.96
600000.00,57.04,3.97
600000.00,56.70,3.97
600000.00,56.37,3.97
600000.00,56.34,3.97
600000.00,57.67,3.97
600000.00,58.53,3.97
600000.00,59.39,3.97
600000.00,59.87,3.97
600000.00,58.52,4.02
600000.00,57.61,4.02
600000.00,56.69,4.02
600000.00,56.32,4.02
600000.00,56.25,3.96
600000.00,56.21,3.96
600000.00,56.17,3.96
600000.00,56.23,3.96
600000.00,56.48,3.96
600000.00,56.63,3.96
600000.00,56.76,3.96
600000.00,56.81,3.96
600000.00,56.87,3.97
600000.00,56.92,3.97
600000.00,56.94,3.97
600000.00,56.88,3.97
600000.00,56.82,3.97
600000.00,56.77,3.97
600000.00,57.15,3.97
600000.00,58.63,3.97
600000.00,60.06,4.04
600000.00,61.15,4.04
600000.00,61.83,4.04
600000.00,61.25,4.04
600000.00,60.57,3.93
600000.00,60.07,3.93
600000.00,59.61,3.93
600000.00,58.73,3.93
600000.00,57.75,3.93
600000.00,57.02,3.93
600000.00,56.71,3.93
600000.00,56.51,3.93
600000.00,56.32,3.89
600000.00,56.17,3.89
600000.00,56.41,3.89
600000.00,57.19,3.89
600000.00,57.90,3.91
600000.00,58.43,3.91
600000.00,58.16,3.91
600000.00,57.32,3.91
600000.00,56.58,3.86
600000.00,56.19,3.86
600000.00,56.41,3.86
600000.00,56.60,3.86
600000.00,56.86,3.93
600000.00,57.02,3.93
600000.00,57.39,3.93
600000.00,57.68,3.93
600000.00,58.07,3.94
600000.00,57.97,3.94
600000.00,57.49,3.94
600000.00,57.15,3.94
600000.00,56.76,3.95
600000.00,56.86,3.95
600000.00,56.95,3.95
600000.00,57.04,3.95
600000.00,57.16,3.94
600000.00,57.27,3.94
600000.00,57.36,3.94
600000.00,57.46,3.94
600000.00,57.43,3.93
600000.00,57.00,3.93
600000.00,56.66,3.93
600000.00,56.32,3.93
600000.00,56.31,3.93
600000.00,56.80,3.93
600000.00,57.13,3.93
600000.00,57.47,3.93
600000.00,57.34,3.89
600000.00,56.81,3.89
600000.00,56.47,3.89
600000.00,56.17,3.89
600000.00,56.23,3.86
600000.00,56.27,3.86
600000.00,56.31,3.86
600000.00,56.33,3.86
600000.00,56.26,3.86
600000.00,56.22,3.86
600000.00,56.18,3.86
600000.00,56.28,3.86
600000.00,56.84,3.95
600000.00,57.18,3.95
600000.00,57.51,3.95
600000.00,57.53,3.95
600000.00,57.53,3.94
600000.00,57.53,3.94
600000.00,57.49,3.94
600000.00,57.10,3.94
600000.00,56.65,3.94
600000.00,56.31,3.94
600000.00,56.22,3.94
600000.00,56.46,3.94
600000.00,56.72,3.94
600000.00,56.92,3.94
600000.00,56.86,3.94
600000.00,56.59,3.94
600000.00,56.33,3.94
600000.00,56.25,3.94
600000.00,57.73,3.94
600000.00,59.13,3.94
600000.00,61.01,3.93
600000.00,62.41,3.93
600000.00,61.77,3.93
600000.00,59.52,3.93
600000.00,57.50,3.85
600000.00,56.42,3.85
600000.00,57.18,3.85
600000.00,57.86,3.85
600000.00,58.79,3.87
600000.00,59.15,3.87
600000.00,58.31,3.87
600000.00,57.52,3.87
600000.00,56.63,3.86
600000.00,56.52,3.86
600000.00,57.33,3.86
600000.00,57.94,3.86
600000.00,58.79,3.86
600000.00,58.95,3.86
600000.00,58.85,3.86
600000.00,58.78,3.86
600000.00,58.68,3.96
600000.00,58.43,3.96
600000.00,57.58,3.96
600000.00,56.96,3.96
600000.00,56.18,3.93
600000.00,56.62,3.93
600000.00,57.03,3.93
600000.00,57.45,3.93
600000.00,57.86,3.93
600000.00,57.54,3.93
600000.00,57.26,3.93
600000.00,56.98,3.93
600000.00,56.73,3.94
600000.00,56.60,3.94
600000.00,56.50,3.94
600000.00,56.39,3.94
600000.00,56.26,3.94
600000.00,55.99,3.94
600000.00,55.80,3.94
600000.00,55.60,3.94
600000.00,55.83,3.93
600000.00,56.59,3.93
600000.00,57.08,3.93
600000.00,57.52,3.93
600000.00,57.07,3.93
600000.00,56.73,3.93
600000.00,56.40,3.93
600000.00,56.19,3.93
600000.00,56.48,3.93
600000.00,56.68,3.93
600000.00,56.87,3.93
600000.00,56.93,3.93
600000.00,56.85,3.93
600000.00,56.81,3.93
600000.00,56.76,3.93
600000.00,56.68,3.93
600000.00,56.36,3.94
600000.00,56.18,3.94
600000.00,56.00,3.94
600000.00,56.24,3.94
600000.00,56.55,3.93
600000.00,56.79,3.93
600000.00,56.94,3.93
600000.00,56.88,3.93
600000.00,56.82,3.94
600000.00,56.77,3.94
600000.00,56.73,3.94
600000.00,56.59,3.94
600000.00,56.45,3.92
600000.00,56.35,3.92
600000.00,56.38,3.92
600000.00,56.53,3.92
600000.00,56.67,3.93
600000.00,56.76,3.93
600000.00,56.76,3.93
600000.00,56.76,3.93
600000.00,56.76,3.93
600000.00,56.89,3.93
600000.00,57.62,3.93
600000.00,58.22,3.93
600000.00,59.03,3.93
600000.00,58.94,3.93
600000.00,57.91,3.93
600000.00,57.15,3.93
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.16,3.94
600000.00,56.26,3.93
600000.00,56.78,3.93
600000.00,57.21,3.93
600000.00,57.64,3.93
600000.00,57.76,3.93
600000.00,57.28,3.93
600000.00,56.92,3.93
600000.00,56.56,3.93
600000.00,56.31,3.95
600000.00,56.63,3.95
600000.00,56.89,3.95
600000.00,57.14,3.95
600000.00,57.30,3.88
600000.00,57.18,3.88
600000.00,57.08,3.88
600000.00,56.99,3.88
600000.00,57.01,3.86
600000.00,57.22,3.86
600000.00,57.37,3.86
600000.00,57.51,3.86
600000.00,57.35,3.85
600000.00,56.88,3.85
600000.00,56.58,3.85
600000.00,56.35,3.85
600000.00,56.49,3.86
600000.00,56.59,3.86
600000.00,56.70,3.86
600000.00,56.89,3.86
600000.00,57.83,3.87
600000.00,58.44,3.87
600000.00,59.04,3.87
600000.00,58.85,3.87
600000.00,57.12,3.85
600000.00,56.05,3.85
600000.00,55.08,3.85
600000.00,55.35,3.85
600000.00,55.71,3.85
600000.00,55.98,3.85
600000.00,56.19,3.85
600000.00,56.41,3.85
600000.00,56.67,3.85
600000.00,56.86,3.85
600000.00,56.81,3.85
600000.00,56.17,3.85
600000.00,55.48,3.86
600000.00,54.98,3.86
600000.00,55.60,3.86
600000.00,57.76,3.86
600000.00,59.74,3.97
600000.00,61.23,3.97
600000.00,60.84,3.97
600000.00,59.59,3.97
600000.00,58.48,3.95
600000.00,57.69,3.95
600000.00,57.80,3.95
600000.00,57.90,3.95
600000.00,58.04,3.95
600000.00,58.06,3.95
600000.00,57.73,3.95
600000.00,57.45,3.95
600000.00,57.07,3.94
600000.00,56.89,3.94
600000.00,56.65,3.94
600000.00,56.45,3.94
600000.00,56.19,3.95
600000.00,56.23,3.95
600000.00,56.43,3.95
600000.00,56.58,3.95
600000.00,56.76,3.94
600000.00,56.81,3.94
600000.00,56.86,3.94
600000.00,56.90,3.94
600000.00,56.88,3.94
600000.00,56.46,3.94
600000.00,56.12,3.94
600000.00,55.78,3.94
600000.00,55.72,3.93
600000.00,56.37,3.93
600000.00,56.86,3.93
600000.00,57.35,3.93
600000.00,57.46,3.94
600000.00,57.24,3.94
600000.00,57.10,3.94
600000.00,56.95,3.94
600000.00,56.91,3.94
600000.00,56.84,3.94
600000.00,56.79,3.94
600000.00,56.80,3.94
600000.00,57.48,3.95
600000.00,57.95,3.95
600000.00,58.42,3.95
600000.00,58.44,3.95
600000.00,56.99,3.94
600000.00,56.06,3.94
600000.00,55.14,3.94
600000.00,55.18,3.94
600000.00,56.31,3.93
600000.00,56.95,3.93
600000.00,57.53,3.93
600000.00,57.48,3.93
600000.00,57.42,3.95
600000.00,57.37,3.95
600000.00,57.44,3.95
600000.00,58.20,3.95
600000.00,59.10,3.94
600000.00,59.75,3.94
600000.00,59.75,3.94
600000.00,58.70,3.94
600000.00,57.63,3.98
600000.00,56.82,3.98
600000.00,56.58,3.98
600000.00,57.45,3.98
600000.00,58.37,3.93
600000.00,59.06,3.93
600000.00,59.25,3.93
600000.00,59.40,3.93
600000.00,59.55,4.05
600000.00,59.66,4.05
600000.00,59.77,4.05
600000.00,59.47,4.05
600000.00,58.20,3.93
600000.00,57.48,3.93
600000.00,56.76,3.93
600000.00,56.87,3.93
600000.00,57.28,3.94
600000.00,57.50,3.94
600000.00,57.73,3.94
600000.00,58.28,3.94
600000.00,58.98,3.95
600000.00,59.50,3.95
600000.00,59.98,3.95
600000.00,59.28,3.95
600000.00,58.39,3.96
600000.00,57.71,3.96
600000.00,57.15,3.96
600000.00,57.20,3.96
600000.00,57.26,3.93
600000.00,57.30,3.93
600000.00,57.26,3.93
600000.00,56.74,3.93
600000.00,56.13,3.95
600000.00,55.67,3.95
600000.00,55.50,3.95
600000.00,56.05,3.95
600000.00,56.67,3.93
600000.00,57.13,3.93
600000.00,57.17,3.93
600000.00,56.41,3.93
600000.00,55.62,3.95
600000.00,55.02,3.95
600000.00,54.97,3.95
600000.00,55.69,3.95
600000.00,56.44,3.94
600000.00,57.00,3.94
600000.00,57.26,3.94
600000.00,57.67,3.94
600000.00,58.08,3.97
600000.00,58.38,3.97
600000.00,58.53,3.97
600000.00,58.50,3.97
600000.00,58.47,3.99
600000.00,58.45,3.99
600000.00,58.35,3.99
600000.00,57.95,3.99
600000.00,57.55,3.97
600000.00,57.24,3.97
600000.00,57.20,3.97
600000.00,57.44,3.97
600000.00,57.68,3.97
600000.00,57.87,3.97
600000.00,57.80,3.97
600000.00,57.49,3.97
600000.00,57.21,3.96
600000.00,56.99,3.96
600000.00,56.84,3.96
600000.00,56.44,3.96
600000.00,56.07,3.98
600000.00,55.78,3.98
600000.00,55.83,3.98
600000.00,56.36,3.98
600000.00,56.87,3.97
600000.00,57.26,3.97
600000.00,57.31,3.97
600000.00,57.25,3.97
600000.00,57.19,3.96
600000.00,57.15,3.96
600000.00,56.96,3.96
600000.00,56.40,3.96
600000.00,55.89,3.97
600000.00,55.57,3.97
600000.00,55.88,3.97
600000.00,56.16,3.97
600000.00,56.55,3.97
600000.00,56.80,3.97
600000.00,57.20,3.97
600000.00,57.55,3.97
600000.00,58.01,3.97
600000.00,58.13,3.97
600000.00,57.56,3.97
600000.00,57.07,3.97
600000.00,56.39,3.96
600000.00,56.33,3.96
600000.00,57.11,3.96
600000.00,57.72,3.96
600000.00,58.52,3.97
1200000.00,35.88,4.23
1200000.00,34.39,4.23
1200000.00,33.59,4.23
1200000.00,31.49,4.23
1200000.00,30.34,4.31
1200000.00,28.20,4.31
1200000.00,27.42,4.31
1200000.00,30.29,4.31
1200000.00,32.50,4.31
1200000.00,32.50,4.31
1200000.00,32.60,4.31
1200000.00,33.42,4.31
1200000.00,34.22,4.29
1200000.00,34.62,4.29
1200000.00,34.85,4.29
1200000.00,34.48,4.29
1200000.00,33.90,4.30
1200000.00,32.11,4.30
1200000.00,30.72,4.30
1200000.00,29.83,4.30
1200000.00,29.27,4.30
1200000.00,31.94,4.30
1200000.00,34.09,4.30
1200000.00,32.15,4.30
1200000.00,30.10,4.30
1200000.00,31.33,4.30
1200000.00,32.46,4.30
1200000.00,33.20,4.30
1200000.00,35.58,4.31
1200000.00,33.20,4.31
1200000.00,30.95,4.31
1200000.00,30.61,4.31
1200000.00,30.00,4.30
1200000.00,30.35,4.30
1200000.00,30.69,4.30
1200000.00,31.07,4.30
1200000.00,32.43,4.31
1200000.00,32.85,4.31
1200000.00,33.95,4.31
1200000.00,33.58,4.31
1200000.00,30.99,4.30
1200000.00,30.27,4.30
1200000.00,28.62,4.30
1200000.00,28.58,4.30
1200000.00,30.51,4.30
1200000.00,30.77,4.30
1200000.00,30.77,4.30
1200000.00,30.77,4.30
1200000.00,30.77,4.30
1200000.00,31.17,4.30
1200000.00,32.74,4.30
1200000.00,33.06,4.30
1200000.00,31.23,4.30
1200000.00,30.67,4.30
1200000.00,30.21,4.30
1200000.00,30.07,4.30
1200000.00,30.60,4.30
1200000.00,30.77,4.30
1200000.00,30.77,4.30
1200000.00,30.72,4.30
1200000.00,30.20,4.30
1200000.00,30.08,4.30
1200000.00,30.50,4.30
1200000.00,30.86,4.30
1200000.00,31.99,4.31
1200000.00,32.37,4.31
1200000.00,31.46,4.31
1200000.00,30.75,4.31
1200000.00,30.26,4.30
1200000.00,30.05,4.30
1200000.00,30.44,4.30
1200000.00,30.77,4.30
1200000.00,30.77,4.32
1200000.00,30.80,4.32
1200000.00,31.26,4.32
1200000.00,31.68,4.32
1200000.00,31.43,4.30
1200000.00,30.80,4.30
1200000.00,31.62,4.30
1200000.00,32.42,4.30
1200000.00,32.50,4.30
1200000.00,32.50,4.30
1200000.00,29.65,4.30
1200000.00,26.87,4.30
1200000.00,27.89,4.31
1200000.00,32.25,4.31
1200000.00,31.99,4.31
1200000.00,30.35,4.31
1200000.00,30.60,4.31
1200000.00,32.32,4.31
1200000.00,32.17,4.31
1200000.00,31.06,4.31
1200000.00,30.97,4.31
1200000.00,31.58,4.31
1200000.00,31.83,4.31
1200000.00,32.33,4.31
1200000.00,32.02,4.31
1200000.00,30.42,4.31
1200000.00,30.36,4.31
1200000.00,31.84,4.31
1200000.00,32.07,4.32
1200000.00,30.51,4.32
1200000.00,30.10,4.32
1200000.00,30.54,4.32
1200000.00,30.77,4.32
1200000.00,30.77,4.32
1200000.00,30.69,4.32
1200000.00,30.26,4.32
1200000.00,30.10,4.32
1200000.00,30.55,4.32
1200000.00,31.06,4.32
1200000.00,32.88,4.32
1200000.00,34.15,4.31
1200000.00,34.15,4.31
1200000.00,33.97,4.31
1200000.00,32.69,4.31
1200000.00,31.61,4.31
1200000.00,31.09,4.31
1200000.00,30.77,4.31
1200000.00,30.77,4.31
1200000.00,30.77,4.32
1200000.00,30.77,4.32
1200000.00,30.63,4.32
1200000.00,28.80,4.32
1200000.00,27.03,4.32
1200000.00,27.03,4.32
1200000.00,27.14,4.32
1200000.00,30.81,4.32
1200000.00,34.68,4.31
1200000.00,32.67,4.31
1200000.00,30.82,4.31
1200000.00,30.60,4.31
1200000.00,30.02,4.30
1200000.00,30.39,4.30
1200000.00,30.74,4.30
1200000.00,29.99,4.30
1200000.00,27.04,4.31
1200000.00,27.58,4.31
1200000.00,28.12,4.31
1200000.00,28.35,4.31
1200000.00,28.93,4.31
1200000.00,29.17,4.31
