     7.852089372,4797607,,L1-dcache-loads,402820762,50.02,,
     7.852089372,4132136,,L1-dcache-stores,403841813,50.15,,
     7.852089372,1284369,,branch-instructions,404861937,50.27,,
     7.852089372,150705,,branch-misses,405293827,50.33,11.65,of all branches
     7.852089372,3563406,,cache-references,404539747,50.24,,
     7.852089372,15151019,,cpu-cycles,471208281,58.51,,
     7.852089372,150906,,r110,470187318,58.39,,
     7.852089372,0,,r13C,469164082,58.26,,
     7.852089372,0,,r1A2,468139209,58.13,,
     7.852089372,6223,,r1C2,467114731,58.01,,
     8.053467601,8447594,,instructions,469761426,58.33,0.47,insn per cycle
     8.053467601,14293,,cache-misses,470319890,58.40,0.339,of all cache refs
     8.053467601,3458362,,L1-dcache-loads,403314051,50.08,,
     8.053467601,3482800,,L1-dcache-stores,403311077,50.08,,
     8.053467601,1118256,,branch-instructions,403307271,50.08,,
     8.053467601,170714,,branch-misses,403302656,50.08,13.24,of all branches
